date,direction,bo_minutes,trigger_minutes,trigger_rank,depth_at_trigger,dr_size,entry,dist_to_extreme_pts,leg_risk_pts,leg_stopped_first,leg_mfe_r,leg_hit_old_extreme,leg_r_old_extreme,leg_hit_ext_025,leg_r_ext_025,leg_hit_ext_05,leg_r_ext_05,trig_risk_pts,trig_stopped_first,trig_mfe_r,trig_hit_old_extreme,trig_r_old_extreme,trig_hit_ext_025,trig_r_ext_025,trig_hit_ext_05,trig_r_ext_05,depth_b
2025-07-15,down,25,245,2,0.6940966010733453,139.75,23155.5,72.5,24.5,False,4.3061224489795915,True,2.9591836734693877,False,4.214285714285714,False,4.214285714285714,13.25,False,7.962264150943396,True,5.471698113207547,False,7.7924528301886795,False,7.7924528301886795,50-75%
2025-07-15,down,25,295,3,0.14310344827586208,145.0,23088.25,10.5,10.25,True,0.6341463414634146,False,-1.0,False,-1.0,False,-1.0,10.25,True,0.6341463414634146,False,-1.0,False,-1.0,False,-1.0,<25%
2025-07-16,up,310,315,1,0.062381852551984876,264.5,23094.25,5.75,10.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,10.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2025-07-17,up,15,40,1,0.11079943899018233,178.25,23236.5,7.5,12.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,12.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2025-07-17,up,15,135,2,0.1403091557669441,210.25,23261.0,15.0,14.5,True,0.29310344827586204,False,-1.0,False,-1.0,False,-1.0,11.75,True,0.3617021276595745,False,-1.0,False,-1.0,False,-1.0,<25%
2025-07-17,up,15,205,3,0.16884661117717004,210.25,23275.25,0.75,34.75,True,0.12949640287769784,True,0.02158273381294964,False,-1.0,False,-1.0,13.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2025-07-18,down,150,200,1,0.3677536231884058,138.0,23193.75,21.75,29.0,True,0.1896551724137931,False,-1.0,False,-1.0,False,-1.0,12.0,True,0.4583333333333333,False,-1.0,False,-1.0,False,-1.0,25-50%
2025-07-18,down,150,270,2,0.39855072463768115,138.0,23200.0,28.0,27.0,True,0.027777777777777776,False,-1.0,False,-1.0,False,-1.0,9.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,25-50%
2025-07-21,up,180,230,1,0.1337295690936107,168.25,23414.75,8.75,13.75,True,0.05454545454545454,False,-1.0,False,-1.0,False,-1.0,8.5,True,0.08823529411764706,False,-1.0,False,-1.0,False,-1.0,<25%
2025-07-24,up,160,200,1,0.312625250501002,124.75,23397.5,25.5,13.5,True,0.0,False,-1.0,False,-1.0,False,-1.0,4.5,True,0.0,False,-1.0,False,-1.0,False,-1.0,25-50%
2025-07-24,up,160,210,2,0.33867735470941884,124.75,23398.25,24.75,17.5,True,1.3571428571428572,False,-1.0,False,-1.0,False,-1.0,15.25,True,1.5573770491803278,False,-1.0,False,-1.0,False,-1.0,25-50%
2025-07-24,up,160,290,3,0.3727454909819639,124.75,23419.25,3.75,42.75,True,0.12280701754385964,True,0.08771929824561403,False,-1.0,False,-1.0,11.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,25-50%
2025-07-25,up,55,80,1,0.27411167512690354,98.5,23421.0,8.25,18.75,False,2.933333333333333,True,0.44,True,1.7533333333333334,False,0.08,5.5,True,10.0,True,1.5,True,5.9772727272727275,False,-1.0,25-50%
2025-07-25,up,55,180,2,0.3029259896729776,145.25,23452.0,24.0,20.0,True,0.15,False,-1.0,False,-1.0,False,-1.0,7.0,True,0.42857142857142855,False,-1.0,False,-1.0,False,-1.0,25-50%
2025-07-25,up,55,220,3,0.35800344234079173,145.25,23445.25,30.75,21.25,True,0.6823529411764706,False,-1.0,False,-1.0,False,-1.0,9.5,True,1.5263157894736843,False,-1.0,False,-1.0,False,-1.0,25-50%
2025-07-28,down,45,165,1,0.7859078590785907,92.25,23464.0,27.25,45.25,False,0.5303867403314917,False,-0.6132596685082873,False,-0.6132596685082873,False,-0.6132596685082873,21.25,True,0.25882352941176473,False,-1.0,False,-1.0,False,-1.0,75-100%
2025-07-29,down,20,30,1,0.2028985507246377,138.0,23519.75,5.25,22.75,False,4.329670329670329,True,0.23076923076923078,True,1.7472527472527473,True,3.2637362637362637,22.75,False,4.329670329670329,True,0.23076923076923078,True,1.7472527472527473,True,3.2637362637362637,<25%
2025-07-29,down,20,40,2,0.16695352839931152,145.25,23510.75,3.5,20.75,False,4.313253012048193,True,0.1686746987951807,True,1.9186746987951808,True,3.6686746987951806,20.75,False,4.313253012048193,True,0.1686746987951807,True,1.9186746987951808,True,3.6686746987951806,<25%
2025-07-29,down,20,125,3,0.38039673278879815,214.25,23454.5,16.25,65.25,True,0.034482758620689655,False,-1.0,False,-1.0,False,-1.0,21.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,25-50%
2025-07-29,down,20,175,4,0.40840140023337224,214.25,23506.25,68.0,19.5,False,4.358974358974359,True,3.4871794871794872,False,2.5256410256410255,False,2.5256410256410255,19.5,False,4.358974358974359,True,3.4871794871794872,False,2.5256410256410255,False,2.5256410256410255,25-50%
2025-07-30,up,20,185,1,0.2883116883116883,96.25,23542.5,4.5,23.25,True,0.3655913978494624,True,0.1935483870967742,False,-1.0,False,-1.0,11.75,True,0.723404255319149,True,0.3829787234042553,False,-1.0,False,-1.0,25-50%
2025-07-30,up,20,215,2,0.286697247706422,109.0,23543.75,16.0,15.25,True,3.0,True,1.0491803278688525,True,2.8360655737704916,False,-1.0,15.25,True,3.0,True,1.0491803278688525,True,2.8360655737704916,False,-1.0,25-50%
2025-07-31,down,15,50,1,0.1702325581395349,268.75,23496.75,13.5,32.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,32.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2025-07-31,down,15,140,2,0.49767441860465117,268.75,23577.0,93.75,40.0,False,6.7875,True,2.34375,True,4.0234375,True,5.703125,5.0,False,54.3,True,18.75,True,32.1875,True,45.625,25-50%
2025-07-31,down,15,210,3,0.13824289405684753,387.0,23387.5,22.5,31.0,True,2.6451612903225805,True,0.7258064516129032,False,-1.0,False,-1.0,31.0,True,2.6451612903225805,True,0.7258064516129032,False,-1.0,False,-1.0,<25%
2025-07-31,down,15,320,4,0.35890257558790595,446.5,23325.25,19.75,140.5,False,0.09074733096085409,False,-0.20640569395017794,False,-0.20640569395017794,False,-0.20640569395017794,60.25,False,0.21161825726141079,False,-0.48132780082987553,False,-0.48132780082987553,False,-0.48132780082987553,25-50%
2025-08-04,up,105,120,1,0.08255659121171771,187.75,23269.25,7.25,8.25,True,0.6666666666666666,False,-1.0,False,-1.0,False,-1.0,8.25,True,0.6666666666666666,False,-1.0,False,-1.0,False,-1.0,<25%
2025-08-04,up,105,170,2,0.05747126436781609,195.75,23284.0,0.5,10.75,True,0.11627906976744186,True,0.046511627906976744,False,-1.0,False,-1.0,10.75,True,0.11627906976744186,True,0.046511627906976744,False,-1.0,False,-1.0,<25%
2025-08-04,up,105,290,3,0.10851808634772463,214.25,23284.75,18.25,5.0,True,0.0,False,-1.0,False,-1.0,False,-1.0,5.0,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2025-08-04,up,105,320,4,0.2322053675612602,214.25,23290.25,12.75,37.0,False,0.4594594594594595,True,0.34459459459459457,False,0.17567567567567569,False,0.17567567567567569,25.25,False,0.6732673267326733,True,0.504950495049505,False,0.25742574257425743,False,0.25742574257425743,<25%
2025-08-05,down,0,130,1,0.39383259911894275,283.75,23169.5,56.0,55.75,True,0.5829596412556054,False,-1.0,False,-1.0,False,-1.0,25.5,True,1.2745098039215685,False,-1.0,False,-1.0,False,-1.0,25-50%
2025-08-05,down,0,225,2,0.4881057268722467,283.75,23193.5,80.0,58.5,False,1.3418803418803418,False,1.0256410256410255,False,1.0256410256410255,False,1.0256410256410255,30.0,False,2.6166666666666667,False,2.0,False,2.0,False,2.0,25-50%
2025-08-06,up,35,105,1,0.09936575052854123,236.5,23381.75,3.25,20.25,True,0.19753086419753085,True,0.16049382716049382,False,-1.0,False,-1.0,14.0,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2025-08-06,up,35,135,2,0.18153526970954356,241.0,23372.5,17.0,26.75,False,2.7196261682242993,True,0.6355140186915887,False,1.9532710280373833,False,1.9532710280373833,26.75,False,2.7196261682242993,True,0.6355140186915887,False,1.9532710280373833,False,1.9532710280373833,<25%
2025-08-06,up,35,210,3,0.13306451612903225,248.0,23394.5,2.0,31.0,False,1.6370967741935485,True,0.06451612903225806,False,0.9758064516129032,False,0.9758064516129032,24.0,False,2.1145833333333335,True,0.08333333333333333,False,1.2604166666666667,False,1.2604166666666667,<25%
2025-08-06,up,35,270,4,0.08718395815170009,286.75,23428.75,6.5,18.5,True,0.8918918918918919,True,0.35135135135135137,False,-1.0,False,-1.0,15.75,True,0.015873015873015872,False,-1.0,False,-1.0,False,-1.0,<25%
2025-08-07,down,25,40,1,0.24496124031007752,161.25,23525.0,15.25,24.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,24.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2025-08-07,down,25,70,2,0.1977077363896848,174.5,23509.0,12.5,22.0,False,8.181818181818182,True,0.5681818181818182,True,2.5511363636363638,True,4.534090909090909,10.0,True,3.2,True,1.25,False,-1.0,False,-1.0,<25%
2025-08-07,down,25,95,3,0.15808383233532936,208.75,23477.0,14.75,18.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,18.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2025-08-07,down,25,125,4,0.254739336492891,211.0,23468.0,8.0,45.75,False,3.0382513661202184,True,0.17486338797814208,True,1.3278688524590163,True,2.480874316939891,35.75,True,3.888111888111888,True,0.22377622377622378,True,1.6993006993006994,True,3.174825174825175,25-50%
2025-08-07,down,25,175,5,0.3487544483985765,281.0,23408.5,18.5,79.5,True,1.0,True,0.23270440251572327,False,-1.0,False,-1.0,49.5,True,1.606060606060606,True,0.37373737373737376,False,-1.0,False,-1.0,25-50%
2025-08-07,down,25,250,6,0.1600877192982456,342.0,23350.75,21.75,33.0,True,0.03787878787878788,False,-1.0,False,-1.0,False,-1.0,24.5,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2025-08-08,up,0,85,1,0.5260115606936416,173.0,23680.5,22.5,68.5,False,0.635036496350365,True,0.3284671532846715,False,0.49635036496350365,False,0.49635036496350365,16.0,True,1.6875,True,1.40625,False,-1.0,False,-1.0,50-75%
2025-08-08,up,0,185,2,0.2943661971830986,177.5,23683.0,24.5,27.75,False,1.4774774774774775,True,0.8828828828828829,False,1.135135135135135,False,1.135135135135135,8.5,False,4.823529411764706,True,2.8823529411764706,False,3.7058823529411766,False,3.7058823529411766,25-50%
2025-08-08,up,0,240,3,0.17654639175257733,194.0,23715.0,9.0,25.25,True,0.2376237623762376,False,-1.0,False,-1.0,False,-1.0,8.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2025-08-11,up,95,150,1,0.5757575757575758,123.75,23745.5,59.0,12.25,True,0.6122448979591837,False,-1.0,False,-1.0,False,-1.0,11.5,True,0.6521739130434783,False,-1.0,False,-1.0,False,-1.0,50-75%
2025-08-11,down,230,275,1,0.26991869918699185,153.75,23677.75,27.0,14.5,False,6.224137931034483,True,1.8620689655172413,True,4.512931034482759,False,2.706896551724138,5.5,True,0.0,False,-1.0,False,-1.0,False,-1.0,25-50%
2025-08-12,up,35,50,1,0.07628004179728318,239.25,23850.75,10.5,7.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,7.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2025-08-12,up,35,65,2,0.1671891327063741,239.25,23855.5,5.75,34.25,False,2.759124087591241,True,0.1678832116788321,True,1.9142335766423357,False,2.3065693430656933,16.0,False,5.90625,True,0.359375,True,4.09765625,False,4.9375,<25%
2025-08-12,up,35,180,3,0.08744588744588745,288.75,23906.5,4.25,21.0,False,2.0714285714285716,True,0.20238095238095238,False,1.3333333333333333,False,1.3333333333333333,21.0,False,2.0714285714285716,True,0.20238095238095238,False,1.3333333333333333,False,1.3333333333333333,<25%
2025-08-12,up,35,215,4,0.040033361134278564,299.75,23915.75,6.0,6.0,True,0.0,False,-1.0,False,-1.0,False,-1.0,6.0,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2025-08-12,up,35,220,5,0.045871559633027525,299.75,23918.0,3.75,10.0,True,1.475,True,0.375,False,-1.0,False,-1.0,10.0,True,1.475,True,0.375,False,-1.0,False,-1.0,<25%
2025-08-12,up,35,260,6,0.08688656476267095,310.75,23912.25,20.5,6.5,True,0.0,False,-1.0,False,-1.0,False,-1.0,4.5,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2025-08-12,up,35,285,7,0.09814963797264682,310.75,23915.75,17.0,13.5,False,2.537037037037037,True,1.2592592592592593,False,1.3888888888888888,False,1.3888888888888888,10.5,False,3.261904761904762,True,1.619047619047619,False,1.7857142857142858,False,1.7857142857142858,<25%
2025-08-13,down,30,80,1,0.37446808510638296,176.25,23925.25,33.0,33.0,True,1.1893939393939394,True,1.0,False,-1.0,False,-1.0,25.75,True,1.5242718446601942,True,1.2815533980582525,False,-1.0,False,-1.0,25-50%
2025-08-13,down,30,145,2,0.1136986301369863,182.5,23899.25,13.25,7.5,True,0.0,False,-1.0,False,-1.0,False,-1.0,7.5,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2025-08-13,down,30,180,3,0.33835616438356164,182.5,23903.75,17.75,44.0,True,0.06818181818181818,False,-1.0,False,-1.0,False,-1.0,44.0,True,0.06818181818181818,False,-1.0,False,-1.0,False,-1.0,25-50%
2025-08-13,down,30,230,4,0.37397260273972605,182.5,23933.5,47.5,20.75,True,2.2289156626506026,False,-1.0,False,-1.0,False,-1.0,5.5,True,8.409090909090908,False,-1.0,False,-1.0,False,-1.0,25-50%
2025-08-15,down,70,255,1,0.6402266288951841,176.5,23800.75,66.25,46.75,False,0.5347593582887701,False,-0.11229946524064172,False,-0.11229946524064172,False,-0.11229946524064172,13.5,True,0.0,False,-1.0,False,-1.0,False,-1.0,50-75%
2025-08-19,down,5,80,1,0.29296875,256.0,23562.5,48.0,27.0,False,5.055555555555555,True,1.7777777777777777,True,4.148148148148148,False,3.4166666666666665,10.75,True,0.8372093023255814,False,-1.0,False,-1.0,False,-1.0,25-50%
2025-08-19,down,5,140,2,0.12331081081081081,296.0,23488.75,14.25,22.25,True,1.9662921348314606,True,0.6404494382022472,False,-1.0,False,-1.0,22.25,True,1.9662921348314606,True,0.6404494382022472,False,-1.0,False,-1.0,<25%
2025-08-19,down,5,210,3,0.22196620583717358,325.5,23477.0,32.0,40.25,False,1.2670807453416149,True,0.7950310559006211,False,0.16770186335403728,False,0.16770186335403728,31.0,False,1.6451612903225807,True,1.032258064516129,False,0.21774193548387097,False,0.21774193548387097,<25%
2025-08-19,down,5,315,4,0.14005805515239478,344.5,23460.25,34.25,14.0,True,1.7321428571428572,False,-1.0,False,-1.0,False,-1.0,14.0,True,1.7321428571428572,False,-1.0,False,-1.0,False,-1.0,<25%
2025-08-20,down,15,200,1,0.7065491183879093,397.0,23282.0,247.0,33.5,True,2.716417910447761,False,-1.0,False,-1.0,False,-1.0,15.5,True,5.870967741935484,False,-1.0,False,-1.0,False,-1.0,50-75%
2025-08-21,down,160,295,1,0.5943293347873501,229.25,23236.5,117.5,18.75,False,1.76,False,1.0133333333333334,False,1.0133333333333334,False,1.0133333333333334,18.75,False,1.76,False,1.0133333333333334,False,1.0133333333333334,False,1.0133333333333334,50-75%
2025-08-22,up,30,60,1,0.10123734533183353,444.5,23639.25,10.75,34.25,True,0.1897810218978102,False,-1.0,False,-1.0,False,-1.0,19.0,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2025-08-22,up,30,150,2,0.3211473565804274,444.5,23554.25,95.75,47.0,False,1.5053191489361701,False,0.22872340425531915,False,0.22872340425531915,False,0.22872340425531915,26.5,False,2.669811320754717,False,0.4056603773584906,False,0.4056603773584906,False,0.4056603773584906,25-50%
2025-08-25,up,15,95,1,0.11705202312138728,173.0,23605.5,10.75,9.5,True,0.6052631578947368,False,-1.0,False,-1.0,False,-1.0,6.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2025-08-25,up,15,130,2,0.15895953757225434,173.0,23606.75,9.5,18.0,True,0.3333333333333333,False,-1.0,False,-1.0,False,-1.0,10.5,True,0.5714285714285714,False,-1.0,False,-1.0,False,-1.0,<25%
2025-08-25,up,15,275,3,0.3916184971098266,173.0,23568.25,48.0,19.75,True,0.26582278481012656,False,-1.0,False,-1.0,False,-1.0,17.75,True,0.29577464788732394,False,-1.0,False,-1.0,False,-1.0,25-50%
2025-08-26,up,105,235,1,0.5992292870905588,129.75,23539.0,17.75,60.0,False,1.0166666666666666,True,0.29583333333333334,True,0.8364583333333333,False,0.8,8.5,False,7.176470588235294,True,2.088235294117647,True,5.904411764705882,False,5.647058823529412,50-75%
2025-08-26,up,105,295,2,0.1510673234811166,152.25,23567.75,11.5,11.5,True,0.8913043478260869,False,-1.0,False,-1.0,False,-1.0,11.5,True,0.8913043478260869,False,-1.0,False,-1.0,False,-1.0,<25%
2025-08-26,up,105,325,3,0.14739884393063585,173.0,23587.0,13.0,12.5,False,0.0,False,0.0,False,0.0,False,0.0,12.5,False,0.0,False,0.0,False,0.0,False,0.0,<25%
2025-08-27,up,5,65,1,0.27766990291262134,128.75,23605.5,10.75,25.0,True,0.0,False,-1.0,False,-1.0,False,-1.0,12.5,True,0.0,False,-1.0,False,-1.0,False,-1.0,25-50%
2025-08-27,up,5,130,2,0.6195462478184991,143.25,23570.75,60.0,28.75,False,3.017391304347826,True,2.0869565217391304,False,1.7217391304347827,False,1.7217391304347827,12.0,True,7.229166666666667,True,5.0,False,-1.0,False,-1.0,50-75%
2025-08-27,up,5,230,3,0.0661764705882353,170.0,23653.0,4.5,6.75,True,0.14814814814814814,False,-1.0,False,-1.0,False,-1.0,6.75,True,0.14814814814814814,False,-1.0,False,-1.0,False,-1.0,<25%
2025-08-28,up,115,140,1,0.18604651162790697,193.5,23759.0,7.0,29.0,True,0.0,False,-1.0,False,-1.0,False,-1.0,11.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2025-08-28,up,115,175,2,0.22609819121447028,193.5,23761.75,4.25,39.5,False,1.0632911392405062,True,0.10759493670886076,False,0.12658227848101267,False,0.12658227848101267,18.75,False,2.24,True,0.22666666666666666,False,0.26666666666666666,False,0.26666666666666666,<25%
2025-08-28,up,115,185,3,0.08094645080946451,200.75,23762.25,11.0,5.25,False,7.904761904761905,True,2.0952380952380953,False,0.8571428571428571,False,0.8571428571428571,5.25,False,7.904761904761905,True,2.0952380952380953,False,0.8571428571428571,False,0.8571428571428571,<25%
2025-08-28,up,115,310,4,0.12637362637362637,227.5,23788.25,11.75,17.0,True,0.9117647058823529,True,0.6911764705882353,False,-1.0,False,-1.0,6.75,True,1.5555555555555556,False,-1.0,False,-1.0,False,-1.0,<25%
2025-08-29,down,160,295,1,0.3234750462107209,270.5,23463.5,66.0,21.5,True,0.8837209302325582,False,-1.0,False,-1.0,False,-1.0,9.0,True,0.0,False,-1.0,False,-1.0,False,-1.0,25-50%
2025-08-29,down,160,320,2,0.3613678373382625,270.5,23429.25,31.75,66.0,False,0.04924242424242424,False,-0.6704545454545454,False,-0.6704545454545454,False,-0.6704545454545454,54.25,False,0.059907834101382486,False,-0.815668202764977,False,-0.815668202764977,False,-0.815668202764977,25-50%
2025-09-03,up,0,95,1,0.8051529790660226,155.25,23433.0,92.25,32.75,True,0.9465648854961832,False,-1.0,False,-1.0,False,-1.0,24.5,True,1.2653061224489797,False,-1.0,False,-1.0,False,-1.0,75-100%
2025-09-03,up,0,160,2,0.8615136876006442,155.25,23445.25,80.0,53.75,True,0.3116279069767442,False,-1.0,False,-1.0,False,-1.0,16.5,True,1.0151515151515151,False,-1.0,False,-1.0,False,-1.0,75-100%
2025-09-03,down,205,225,1,0.17076326002587322,193.25,23341.5,9.5,23.5,True,0.9893617021276596,True,0.40425531914893614,False,-1.0,False,-1.0,17.25,True,1.3478260869565217,True,0.5507246376811594,False,-1.0,False,-1.0,<25%
2025-09-03,down,205,280,2,0.19927536231884058,207.0,23335.75,17.5,23.75,True,0.14736842105263157,False,-1.0,False,-1.0,False,-1.0,10.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2025-09-04,up,80,95,1,0.19204152249134948,144.5,23551.5,3.0,24.75,True,0.06060606060606061,False,-1.0,False,-1.0,False,-1.0,19.5,True,0.07692307692307693,False,-1.0,False,-1.0,False,-1.0,<25%
2025-09-04,up,80,225,2,0.14754098360655737,198.25,23600.25,8.0,21.25,False,3.764705882352941,True,0.3764705882352941,True,2.708823529411765,False,3.1176470588235294,4.5,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2025-09-04,up,80,255,3,0.07032181168057211,209.75,23618.75,1.0,13.75,False,4.472727272727273,True,0.07272727272727272,True,3.8863636363636362,False,3.4727272727272727,13.75,False,4.472727272727273,True,0.07272727272727272,True,3.8863636363636362,False,3.4727272727272727,<25%
2025-09-04,up,80,310,4,0.09217577706323687,233.25,23639.0,4.25,17.25,False,2.391304347826087,True,0.2463768115942029,False,1.5942028985507246,False,1.5942028985507246,7.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2025-09-05,down,5,85,1,0.41309823677581864,397.0,23619.0,114.0,50.0,True,0.665,False,-1.0,False,-1.0,False,-1.0,25.0,True,0.96,False,-1.0,False,-1.0,False,-1.0,25-50%
2025-09-08,up,10,55,1,0.37849462365591396,116.25,23876.25,11.75,32.25,True,0.26356589147286824,False,-1.0,False,-1.0,False,-1.0,27.75,True,0.3063063063063063,False,-1.0,False,-1.0,False,-1.0,25-50%
2025-09-08,up,10,85,2,0.5010752688172043,116.25,23872.5,15.5,42.75,True,0.029239766081871343,False,-1.0,False,-1.0,False,-1.0,11.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,50-75%
2025-09-10,down,170,215,1,0.287109375,128.0,23882.0,9.5,27.25,False,3.5596330275229358,True,0.3486238532110092,True,1.5229357798165137,True,2.697247706422018,10.5,True,9.238095238095237,True,0.9047619047619048,True,3.9523809523809526,True,7.0,25-50%
2025-09-10,down,170,270,2,0.19119878603945373,164.75,23841.75,6.0,25.5,True,2.2254901960784315,True,0.23529411764705882,True,1.8504901960784315,False,-1.0,24.75,True,2.292929292929293,True,0.24242424242424243,True,1.9065656565656566,False,-1.0,<25%
2025-09-11,up,5,40,1,0.40816326530612246,110.25,24016.75,3.25,41.75,False,0.7005988023952096,True,0.07784431137724551,False,-0.12574850299401197,False,-0.12574850299401197,11.0,True,2.659090909090909,True,0.29545454545454547,False,-1.0,False,-1.0,25-50%
2025-09-11,up,5,90,2,0.3155963302752294,136.25,24041.5,4.5,38.5,True,0.025974025974025976,False,-1.0,False,-1.0,False,-1.0,20.0,True,0.05,False,-1.0,False,-1.0,False,-1.0,25-50%
2025-09-11,up,5,160,3,0.381651376146789,136.25,24024.25,21.75,30.25,False,0.6694214876033058,False,-0.4214876033057851,False,-0.4214876033057851,False,-0.4214876033057851,12.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,25-50%
2025-09-12,up,0,60,1,0.3333333333333333,114.0,24093.0,22.5,15.5,True,0.20967741935483872,False,-1.0,False,-1.0,False,-1.0,15.5,True,0.20967741935483872,False,-1.0,False,-1.0,False,-1.0,25-50%
2025-09-12,up,0,95,2,0.38377192982456143,114.0,24091.25,24.25,19.5,False,3.4743589743589745,True,1.2435897435897436,True,2.7051282051282053,False,0.9743589743589743,19.5,False,3.4743589743589745,True,1.2435897435897436,True,2.7051282051282053,False,0.9743589743589743,25-50%
2025-09-12,up,0,195,3,0.25311203319502074,120.5,24113.5,8.5,22.0,True,2.0681818181818183,True,0.38636363636363635,True,1.7556818181818181,False,-1.0,10.75,True,4.232558139534884,True,0.7906976744186046,True,3.5930232558139537,False,-1.0,25-50%
2025-09-12,up,0,220,4,0.1203155818540434,126.75,24124.0,4.25,11.0,True,3.1818181818181817,True,0.38636363636363635,False,-1.0,False,-1.0,8.0,True,4.375,True,0.53125,False,-1.0,False,-1.0,<25%
2025-09-15,up,30,65,1,0.3094059405940594,101.0,24506.75,7.0,24.25,False,2.0618556701030926,True,0.28865979381443296,True,1.3298969072164948,False,1.9175257731958764,15.0,True,1.8166666666666667,True,0.4666666666666667,False,-1.0,False,-1.0,25-50%
2025-09-15,up,30,95,2,0.1940928270042194,118.5,24524.5,6.75,16.25,True,0.5846153846153846,True,0.4153846153846154,False,-1.0,False,-1.0,13.75,True,0.6909090909090909,True,0.4909090909090909,False,-1.0,False,-1.0,<25%
2025-09-15,up,30,185,3,0.35876288659793815,121.25,24504.75,29.25,14.25,True,1.9473684210526316,False,-1.0,False,-1.0,False,-1.0,11.5,True,2.4130434782608696,False,-1.0,False,-1.0,False,-1.0,25-50%
2025-09-15,up,30,300,4,0.38556701030927837,121.25,24519.0,15.0,31.75,False,1.188976377952756,True,0.47244094488188976,False,1.078740157480315,False,1.078740157480315,8.25,True,1.9090909090909092,True,1.8181818181818181,False,-1.0,False,-1.0,25-50%
2025-09-16,down,30,60,1,0.35195530726256985,89.5,24514.25,3.25,28.25,True,0.5309734513274337,True,0.11504424778761062,False,-1.0,False,-1.0,9.75,True,1.205128205128205,True,0.3333333333333333,False,-1.0,False,-1.0,25-50%
2025-09-16,down,30,175,2,0.45925925925925926,101.25,24533.0,33.75,12.75,True,0.8627450980392157,False,-1.0,False,-1.0,False,-1.0,9.0,True,1.2222222222222223,False,-1.0,False,-1.0,False,-1.0,25-50%
2025-09-16,down,30,325,3,0.6296296296296297,101.25,24524.25,25.0,38.75,False,0.0,False,-0.0,False,-0.0,False,-0.0,23.75,False,0.0,False,-0.0,False,-0.0,False,-0.0,50-75%
2025-09-17,down,10,25,1,0.20267686424474188,130.75,24420.25,10.25,16.25,True,1.0,True,0.6307692307692307,False,-1.0,False,-1.0,16.25,True,1.0,True,0.6307692307692307,False,-1.0,False,-1.0,<25%
2025-09-17,down,10,65,2,0.29981718464351004,136.75,24408.25,4.25,36.75,True,0.9115646258503401,True,0.11564625850340136,False,-1.0,False,-1.0,15.25,True,0.6721311475409836,True,0.2786885245901639,False,-1.0,False,-1.0,25-50%
2025-09-17,down,10,80,3,0.1786339754816112,142.75,24403.75,5.75,19.75,True,1.4683544303797469,True,0.2911392405063291,False,-1.0,False,-1.0,14.5,True,1.0,True,0.39655172413793105,False,-1.0,False,-1.0,<25%
2025-09-17,down,10,120,4,0.21617161716171618,151.5,24398.5,9.25,23.5,True,1.0106382978723405,True,0.39361702127659576,False,-1.0,False,-1.0,22.5,True,1.0555555555555556,True,0.4111111111111111,False,-1.0,False,-1.0,<25%
2025-09-18,up,45,105,1,0.43843498273878023,217.25,24759.75,56.25,39.0,True,0.9487179487179487,False,-1.0,False,-1.0,False,-1.0,7.0,True,5.285714285714286,False,-1.0,False,-1.0,False,-1.0,25-50%
2025-09-19,up,115,180,1,0.3137254901960784,127.5,24813.75,21.75,18.25,False,4.068493150684931,True,1.1917808219178083,True,2.9383561643835616,False,2.5616438356164384,8.75,True,1.7714285714285714,False,-1.0,False,-1.0,False,-1.0,25-50%
2025-09-19,up,115,275,2,0.11538461538461539,130.0,24829.75,8.25,6.75,False,8.62962962962963,True,1.2222222222222223,True,6.037037037037037,False,4.555555555555555,6.75,False,8.62962962962963,True,1.2222222222222223,True,6.037037037037037,False,4.555555555555555,<25%
