date,direction,bo_minutes,trigger_minutes,depth_at_trigger,dr_size,leg_bars,entry,stop,risk_pts,risk_dr,dist_to_extreme_r,mfe_r,stopped_first,hit_old_extreme,hit_ext_025,hit_ext_05,r_old_extreme,r_ext_025,r_ext_05
2022-07-15,up,50,155,0.47017543859649125,142.5,2,11963.25,11929.0,34.25,0.24035087719298245,0.9562043795620438,1.4598540145985401,False,True,False,False,0.9562043795620438,1.3357664233576643,1.3357664233576643
2022-07-21,up,90,190,0.30303030303030304,247.5,1,12587.0,12546.0,41.0,0.16565656565656567,0.8292682926829268,1.4390243902439024,False,True,False,False,0.8292682926829268,1.4146341463414633,1.4146341463414633
2022-07-26,down,0,50,0.2541436464088398,135.75,1,12166.0,12190.0,24.0,0.17679558011049723,0.4375,3.8020833333333335,False,True,True,True,0.4375,1.8515625,3.265625
2022-07-27,up,30,180,0.29545454545454547,198.0,2,12442.0,12416.0,26.0,0.13131313131313133,1.25,1.8076923076923077,True,True,False,False,1.25,-1.0,-1.0
2022-07-28,up,55,170,0.2893401015228426,246.25,2,12679.0,12624.0,55.0,0.2233502538071066,0.29545454545454547,1.5545454545454545,False,True,True,False,0.29545454545454547,1.4147727272727273,1.0863636363636364
2022-08-01,up,15,75,0.30739299610894943,257.0,1,13087.0,13029.75,57.25,0.2227626459143969,0.3799126637554585,0.09606986899563319,True,False,False,False,-1.0,-1.0,-1.0
2022-08-02,up,20,65,0.4413793103448276,181.25,1,12976.5,12921.25,55.25,0.30482758620689654,0.4479638009049774,2.180995475113122,True,True,True,True,0.4479638009049774,1.2680995475113122,2.088235294117647
2022-08-05,down,55,120,0.38666666666666666,225.0,2,13142.25,13172.0,29.75,0.1322222222222222,1.9243697478991597,0.33613445378151263,True,False,False,False,-1.0,-1.0,-1.0
2022-08-08,down,70,185,0.28393881453154873,261.5,3,13180.25,13232.0,51.75,0.19789674952198852,0.43478260869565216,1.1545893719806763,False,True,False,False,0.43478260869565216,-0.028985507246376812,-0.028985507246376812
2022-08-10,up,30,75,0.3482758620689655,145.0,3,13370.0,13332.25,37.75,0.2603448275862069,0.33774834437086093,0.4966887417218543,True,True,False,False,0.33774834437086093,-1.0,-1.0
2022-08-11,down,35,200,0.3793911007025761,213.5,2,13393.5,13442.5,49.0,0.22950819672131148,0.6530612244897959,2.2142857142857144,False,True,True,False,0.6530612244897959,1.7423469387755102,1.5510204081632653
2022-08-12,up,45,90,0.2763915547024952,130.25,1,13474.0,13453.5,20.5,0.15738963531669867,0.7560975609756098,5.329268292682927,False,True,True,True,0.7560975609756098,2.3445121951219514,3.932926829268293
2022-08-15,up,70,240,0.25609756097560976,143.5,2,13664.25,13641.0,23.25,0.16202090592334495,0.5806451612903226,1.7956989247311828,False,True,False,False,0.5806451612903226,0.9032258064516129,0.9032258064516129
2022-08-16,up,80,150,0.326625386996904,161.5,3,13658.0,13631.5,26.5,0.16408668730650156,0.9905660377358491,3.1226415094339623,True,True,True,False,0.9905660377358491,2.5141509433962264,-1.0
2022-08-17,up,220,240,0.34993446920052423,190.75,2,13585.0,13530.25,54.75,0.2870249017038008,0.2191780821917808,0.5662100456621004,True,True,False,False,0.2191780821917808,-1.0,-1.0
2022-08-18,up,10,40,0.42247191011235957,111.25,3,13532.25,13486.75,45.5,0.40898876404494383,0.03296703296703297,0.9505494505494505,True,True,True,False,0.03296703296703297,0.6442307692307693,-1.0
2022-08-19,down,20,160,0.36401673640167365,179.25,2,13281.0,13311.25,30.25,0.16875871687587168,1.1570247933884297,1.7272727272727273,False,True,False,False,1.1570247933884297,0.5867768595041323,0.5867768595041323
2022-08-22,down,25,150,0.3826530612244898,147.0,4,12959.25,13001.5,42.25,0.28741496598639454,0.33136094674556216,2.0059171597633134,False,True,True,False,0.33136094674556216,1.2011834319526626,1.017751479289941
2022-08-29,down,20,70,0.4583333333333333,162.0,1,12458.75,12522.5,63.75,0.39351851851851855,0.16470588235294117,0.00784313725490196,True,False,False,False,-1.0,-1.0,-1.0
2022-08-30,down,0,75,0.3522012578616352,318.0,2,12321.5,12381.25,59.75,0.1878930817610063,0.8744769874476988,0.0502092050209205,True,False,False,False,-1.0,-1.0,-1.0
2022-08-31,down,5,25,0.43390357698289267,160.75,2,12362.0,12422.0,60.0,0.37325038880248834,0.1625,1.4291666666666667,False,True,True,False,0.1625,0.8322916666666667,1.3416666666666666
2022-09-01,up,275,320,0.2978723404255319,235.0,2,12251.75,12182.75,69.0,0.2936170212765957,0.014492753623188406,0.6920289855072463,False,True,False,False,0.014492753623188406,0.4855072463768116,0.4855072463768116
2022-09-01,down,10,110,0.2947103274559194,198.5,1,12058.25,12084.0,25.75,0.1297229219143577,1.2718446601941749,1.5728155339805825,True,True,False,False,1.2718446601941749,-1.0,-1.0
2022-09-07,up,40,75,0.340080971659919,123.5,1,12141.5,12111.0,30.5,0.24696356275303644,0.3770491803278688,0.6721311475409836,True,True,False,False,0.3770491803278688,-1.0,-1.0
2022-09-09,up,5,55,0.3122977346278317,154.5,1,12558.75,12521.75,37.0,0.23948220064724918,0.30405405405405406,0.5878378378378378,True,True,False,False,0.30405405405405406,-1.0,-1.0
2022-09-13,down,5,200,0.3018292682926829,246.0,2,12295.75,12336.75,41.0,0.16666666666666666,0.8109756097560976,5.2073170731707314,False,True,True,True,0.8109756097560976,2.3109756097560976,3.8109756097560976
2022-09-14,up,20,130,0.4608150470219436,159.5,2,12236.25,12179.5,56.75,0.3557993730407524,0.29515418502202645,0.19383259911894274,True,False,False,False,-1.0,-1.0,-1.0
2022-09-15,down,0,75,0.3394308943089431,246.0,2,12048.75,12071.5,22.75,0.09247967479674797,2.67032967032967,2.241758241758242,True,False,False,False,-1.0,-1.0,-1.0
2022-09-16,up,0,310,0.453416149068323,161.0,2,11921.75,11870.0,51.75,0.32142857142857145,0.4106280193236715,0.5169082125603864,False,True,False,False,0.4106280193236715,0.10628019323671498,0.10628019323671498
2022-09-20,up,20,25,0.2721518987341772,79.0,1,11957.75,11944.5,13.25,0.16772151898734178,0.6226415094339622,0.0,True,False,False,False,-1.0,-1.0,-1.0
2022-09-20,down,175,240,0.35,195.0,2,11858.5,11896.5,38.0,0.19487179487179487,0.7960526315789473,0.3026315789473684,True,False,False,False,-1.0,-1.0,-1.0
2022-09-21,up,120,135,0.2777777777777778,72.0,2,12005.0,11990.0,15.0,0.20833333333333334,0.3333333333333333,0.0,True,False,False,False,-1.0,-1.0,-1.0
2022-09-23,down,95,155,0.4302158273381295,173.75,1,11347.5,11372.0,24.5,0.1410071942446043,2.0510204081632653,4.836734693877551,True,True,True,False,2.0510204081632653,3.8239795918367347,-1.0
2022-09-26,down,115,160,0.33223684210526316,228.0,3,11314.25,11385.5,71.25,0.3125,0.06315789473684211,0.2982456140350877,True,True,False,False,0.06315789473684211,-1.0,-1.0
2022-09-28,up,15,45,0.29429429429429427,166.5,2,11425.25,11383.5,41.75,0.25075075075075076,0.17365269461077845,4.508982035928144,False,True,True,True,0.17365269461077845,1.1706586826347305,2.1676646706586826
2022-10-03,up,10,90,0.397712833545108,196.75,2,11194.5,11158.25,36.25,0.18424396442185514,1.1586206896551725,4.517241379310345,False,True,True,True,1.1586206896551725,2.5155172413793103,3.872413793103448
2022-10-04,up,25,90,0.3130841121495327,160.5,2,11653.0,11624.5,28.5,0.17757009345794392,0.7631578947368421,0.24561403508771928,True,False,False,False,-1.0,-1.0,-1.0
2022-10-05,up,135,225,0.25650916104146576,259.25,2,11609.0,11559.25,49.75,0.1918997107039537,0.33668341708542715,2.050251256281407,False,True,True,False,0.33668341708542715,1.6394472361809045,0.5527638190954773
2022-10-10,down,5,95,0.46027742749054223,198.25,3,10961.25,11019.0,57.75,0.29129886506935687,0.5800865800865801,1.4632034632034632,True,True,True,False,0.5800865800865801,1.4383116883116882,-1.0
2022-10-11,up,70,110,0.39927623642943305,207.25,4,10986.75,10913.0,73.75,0.3558504221954162,0.12203389830508475,0.7152542372881356,True,True,False,False,0.12203389830508475,-1.0,-1.0
2022-10-13,up,35,55,0.26037735849056604,530.0,1,10921.75,10876.75,45.0,0.08490566037735849,2.066666666666667,4.911111111111111,False,True,False,False,2.066666666666667,3.5444444444444443,3.5444444444444443
2022-10-18,down,0,150,0.47020818377602297,348.25,3,11152.0,11247.25,95.25,0.27351040918880115,0.7191601049868767,0.04199475065616798,True,False,False,False,-1.0,-1.0,-1.0
2022-10-21,up,90,135,0.2707509881422925,253.0,1,11238.5,11179.75,58.75,0.23221343873517786,0.16595744680851063,2.3106382978723405,False,True,True,False,0.16595744680851063,1.2425531914893617,1.9659574468085106
2022-10-24,up,105,240,0.32894736842105265,247.0,5,11437.75,11373.5,64.25,0.2601214574898785,0.26459143968871596,1.2140077821011672,False,True,False,False,0.26459143968871596,0.6498054474708171,0.6498054474708171
2022-10-25,up,35,180,0.47513089005235604,191.0,2,11658.75,11615.25,43.5,0.22774869109947643,1.0862068965517242,1.5804597701149425,False,True,False,False,1.0862068965517242,1.235632183908046,1.235632183908046
2022-10-27,down,115,170,0.41570438799076215,216.5,1,11313.75,11337.5,23.75,0.10969976905311778,2.789473684210526,3.9368421052631577,False,True,False,False,2.789473684210526,3.1052631578947367,3.1052631578947367
2022-11-02,up,210,235,0.4544544544544545,249.75,3,11434.75,11327.25,107.5,0.43043043043043044,0.05581395348837209,0.20232558139534884,True,True,False,False,0.05581395348837209,-1.0,-1.0
2022-11-02,down,40,265,0.29596412556053814,223.0,1,11160.0,11184.0,24.0,0.10762331838565023,1.75,0.0,True,False,False,False,-1.0,-1.0,-1.0
2022-11-09,down,20,165,0.25,128.0,1,10943.25,10953.0,9.75,0.076171875,2.282051282051282,12.41025641025641,False,True,True,True,2.282051282051282,5.564102564102564,8.846153846153847
2022-11-10,up,60,150,0.3333333333333333,229.5,1,11459.25,11422.25,37.0,0.16122004357298475,1.0675675675675675,5.013513513513513,False,True,True,True,1.0675675675675675,2.6182432432432434,4.168918918918919
2022-11-15,down,165,210,0.3770903010033445,299.0,1,11782.25,11877.25,95.0,0.3177257525083612,0.1868421052631579,0.02368421052631579,True,False,False,False,-1.0,-1.0,-1.0
2022-11-17,up,85,260,0.4789189189189189,231.25,2,11694.75,11664.25,30.5,0.1318918918918919,2.6311475409836067,0.03278688524590164,True,False,False,False,-1.0,-1.0,-1.0
2022-11-18,down,25,65,0.3632911392405063,197.5,1,11676.75,11716.75,40.0,0.20253164556962025,0.79375,1.74375,True,True,False,False,0.79375,-1.0,-1.0
2022-11-21,down,15,55,0.4348697394789579,124.75,1,11605.5,11629.25,23.75,0.1903807615230461,1.2842105263157895,2.210526315789474,True,True,False,False,1.2842105263157895,-1.0,-1.0
2022-11-23,up,0,325,0.36610169491525424,147.5,2,11868.75,11838.75,30.0,0.2033898305084746,0.8,0.0,False,False,False,False,0.0,0.0,0.0
2022-11-28,down,95,140,0.42650103519668736,120.75,2,11671.75,11719.25,47.5,0.39337474120082816,0.08421052631578947,2.031578947368421,False,True,True,True,0.08421052631578947,0.7197368421052631,1.355263157894737
2022-11-29,down,30,110,0.3818443804034582,173.5,1,11514.5,11531.25,16.75,0.09654178674351585,2.955223880597015,0.3283582089552239,True,False,False,False,-1.0,-1.0,-1.0
2022-11-30,down,30,125,0.32335329341317365,83.5,2,11513.5,11525.0,11.5,0.1377245508982036,1.3478260869565217,0.0,True,False,False,False,-1.0,-1.0,-1.0
2022-12-05,down,60,120,0.2807971014492754,138.0,4,11839.75,11873.0,33.25,0.24094202898550723,0.16541353383458646,2.8345864661654137,False,True,True,True,0.16541353383458646,1.2030075187969924,2.2406015037593985
2022-12-09,up,5,75,0.3042168674698795,166.0,1,11704.5,11665.5,39.0,0.23493975903614459,0.2948717948717949,0.3525641025641026,True,True,False,False,0.2948717948717949,-1.0,-1.0
2022-12-12,up,195,245,0.3547400611620795,81.75,2,11721.75,11700.25,21.5,0.26299694189602446,0.3488372093023256,5.244186046511628,False,True,True,True,0.3488372093023256,1.2994186046511629,2.25
2022-12-13,down,5,50,0.36372453928225024,257.75,1,12090.5,12139.75,49.25,0.19107662463627545,0.9035532994923858,0.27411167512690354,True,False,False,False,-1.0,-1.0,-1.0
2022-12-14,up,30,55,0.3240556660039761,125.75,1,12047.5,12015.0,32.5,0.2584493041749503,0.25384615384615383,0.46153846153846156,True,True,False,False,0.25384615384615383,-1.0,-1.0
2022-12-15,down,25,310,0.2969502407704655,311.5,3,11432.75,11496.5,63.75,0.20465489566613163,0.45098039215686275,0.07058823529411765,False,False,False,False,-0.43529411764705883,-0.43529411764705883,-0.43529411764705883
2022-12-16,down,0,50,0.3,185.0,1,11312.0,11362.0,50.0,0.2702702702702703,0.11,0.73,True,True,False,False,0.11,-1.0,-1.0
2022-12-19,down,30,155,0.3795518207282913,178.5,1,11219.75,11248.25,28.5,0.15966386554621848,1.3771929824561404,0.02631578947368421,True,False,False,False,-1.0,-1.0,-1.0
2022-12-21,up,0,110,0.37738246505717915,196.75,1,11325.5,11303.5,22.0,0.11181702668360864,2.375,2.9204545454545454,False,True,False,False,2.375,0.48863636363636365,0.48863636363636365
2022-12-29,up,5,200,0.2872093023255814,215.0,3,11045.75,11009.75,36.0,0.16744186046511628,0.7152777777777778,0.6736111111111112,False,False,False,False,-0.3819444444444444,-0.3819444444444444,-0.3819444444444444
2023-01-03,down,0,35,0.27069767441860465,268.75,1,10920.0,10986.0,66.0,0.24558139534883722,0.10227272727272728,1.1401515151515151,False,True,True,False,0.10227272727272728,1.1202651515151516,-0.3446969696969697
2023-01-12,up,105,325,0.3444022770398482,263.5,3,11532.25,11484.0,48.25,0.18311195445920303,0.8808290155440415,0.0,False,False,False,False,0.0,0.0,0.0
2023-01-19,down,20,55,0.4900398406374502,125.5,3,11331.75,11382.5,50.75,0.4043824701195219,0.21182266009852216,0.458128078817734,True,True,False,False,0.21182266009852216,-1.0,-1.0
2023-01-20,up,30,180,0.2790014684287812,170.25,1,11546.0,11506.25,39.75,0.23348017621145375,0.1949685534591195,3.540880503144654,False,True,True,True,0.1949685534591195,1.2657232704402517,2.3364779874213837
2023-01-25,up,45,150,0.30529172320217096,184.25,4,11761.25,11732.5,28.75,0.1560379918588874,0.9565217391304348,4.947826086956522,False,True,True,True,0.9565217391304348,2.5586956521739133,4.160869565217391
2023-01-31,up,0,105,0.42829076620825146,127.25,2,12084.25,12041.75,42.5,0.33398821218074654,0.2823529411764706,1.688235294117647,False,True,True,False,0.2823529411764706,1.0308823529411764,1.6294117647058823
2023-02-02,up,0,100,0.3541666666666667,192.0,1,12810.5,12771.25,39.25,0.20442708333333334,0.732484076433121,3.159235668789809,True,True,True,False,0.732484076433121,1.9554140127388535,-1.0
2023-02-03,up,5,100,0.35524256651017216,319.5,1,12822.5,12764.5,58.0,0.18153364632237873,0.9568965517241379,0.36637931034482757,True,False,False,False,-1.0,-1.0,-1.0
2023-02-08,down,0,200,0.4504792332268371,234.75,6,12548.5,12623.0,74.5,0.31735889243876464,0.41946308724832215,0.4798657718120805,False,True,False,False,0.41946308724832215,0.07046979865771812,0.07046979865771812
2023-02-09,down,30,115,0.3396501457725947,171.5,1,12581.5,12615.25,33.75,0.1967930029154519,0.725925925925926,6.37037037037037,False,True,True,True,0.725925925925926,1.9962962962962962,3.2666666666666666
2023-02-13,up,15,275,0.3953488372093023,215.0,1,12513.5,12482.0,31.5,0.14651162790697675,1.6984126984126984,1.0793650793650793,False,False,False,False,0.9920634920634921,0.9920634920634921,0.9920634920634921
2023-02-15,up,55,185,0.4358108108108108,148.0,4,12664.0,12607.75,56.25,0.38006756756756754,0.14666666666666667,1.2533333333333334,False,True,True,False,0.14666666666666667,0.8044444444444444,1.2444444444444445
2023-02-16,up,0,75,0.3026874115983027,176.75,1,12660.5,12619.75,40.75,0.23055162659123055,0.3128834355828221,0.1411042944785276,True,False,False,False,-1.0,-1.0,-1.0
2023-02-17,down,50,135,0.4890756302521008,148.75,4,12284.0,12347.75,63.75,0.42857142857142855,0.1411764705882353,0.28627450980392155,True,True,False,False,0.1411764705882353,-1.0,-1.0
2023-02-23,down,15,155,0.3005405405405405,231.25,1,12066.25,12098.0,31.75,0.1372972972972973,1.188976377952756,0.33858267716535434,True,False,False,False,-1.0,-1.0,-1.0
2023-02-27,down,5,15,0.2676991150442478,113.0,1,12103.0,12106.75,3.75,0.033185840707964605,7.066666666666666,0.0,True,False,False,False,-1.0,-1.0,-1.0
2023-03-02,up,185,200,0.2953271028037383,133.75,1,11973.0,11940.5,32.5,0.24299065420560748,0.2153846153846154,3.792307692307692,False,True,True,True,0.2153846153846154,1.2442307692307693,2.273076923076923
2023-03-06,up,5,80,0.33992805755395683,139.0,2,12462.0,12439.0,23.0,0.16546762589928057,1.0543478260869565,0.2826086956521739,True,False,False,False,-1.0,-1.0,-1.0
2023-03-10,down,175,305,0.40421792618629176,284.5,1,11822.25,11910.0,87.75,0.3084358523725835,0.31054131054131057,0.2849002849002849,False,False,False,False,-0.21652421652421652,-0.21652421652421652,-0.21652421652421652
2023-03-13,up,30,130,0.26767015706806285,382.0,1,12155.25,12101.75,53.5,0.1400523560209424,0.9112149532710281,0.0,True,False,False,False,-1.0,-1.0,-1.0
2023-03-14,up,0,135,0.3434991974317817,155.75,3,12341.0,12303.0,38.0,0.24398073836276082,0.40789473684210525,0.11842105263157894,True,False,False,False,-1.0,-1.0,-1.0
2023-03-15,up,75,260,0.2760800842992624,237.25,1,12374.0,12324.0,50.0,0.2107481559536354,0.31,0.67,True,True,False,False,0.31,-1.0,-1.0
2023-03-17,down,0,140,0.4622543950361944,241.75,2,12615.5,12681.25,65.75,0.27197518097207857,0.6996197718631179,0.026615969581749048,True,False,False,False,-1.0,-1.0,-1.0
2023-03-23,up,10,75,0.34285714285714286,183.75,1,12994.75,12968.0,26.75,0.145578231292517,1.355140186915888,0.5794392523364486,True,False,False,False,-1.0,-1.0,-1.0
2023-03-27,down,10,200,0.3454317897371715,199.75,2,12810.0,12834.5,24.5,0.12265331664580725,1.816326530612245,0.8571428571428571,True,False,False,False,-1.0,-1.0,-1.0
2023-04-03,down,20,65,0.3544857768052516,114.25,1,13178.5,13194.5,16.0,0.1400437636761488,1.53125,0.890625,True,False,False,False,-1.0,-1.0,-1.0
2023-04-04,down,45,90,0.37344398340248963,120.5,3,13226.5,13251.25,24.75,0.2053941908713693,0.8181818181818182,2.3535353535353534,False,True,True,False,0.8181818181818182,2.0353535353535355,0.12121212121212122
2023-04-05,down,0,80,0.27692307692307694,162.5,2,13032.75,13064.5,31.75,0.19538461538461538,0.41732283464566927,0.84251968503937,True,True,False,False,0.41732283464566927,-1.0,-1.0
2023-04-11,down,25,70,0.3794749403341289,104.75,4,13061.0,13095.5,34.5,0.32935560859188545,0.15217391304347827,0.21739130434782608,True,True,False,False,0.15217391304347827,-1.0,-1.0
2023-04-17,down,5,55,0.43915343915343913,94.5,2,13119.5,13153.0,33.5,0.3544973544973545,0.23880597014925373,1.2761194029850746,True,True,True,False,0.23880597014925373,0.9440298507462687,-1.0
2023-04-18,down,0,50,0.2783687943262411,141.0,6,13173.25,13196.0,22.75,0.16134751773049646,0.7252747252747253,0.03296703296703297,True,False,False,False,-1.0,-1.0,-1.0
2023-04-19,up,5,65,0.3153153153153153,83.25,3,13158.25,13137.5,20.75,0.24924924924924924,0.26506024096385544,3.3012048192771086,False,True,True,True,0.26506024096385544,1.2680722891566265,2.2710843373493974
2023-04-21,up,85,140,0.3082191780821918,109.5,2,13071.75,13058.25,13.5,0.1232876712328767,1.5,3.7222222222222223,True,True,True,False,1.5,3.5277777777777777,-1.0
2023-04-24,down,5,155,0.29235382308845576,166.75,1,13005.25,13016.0,10.75,0.06446776611694154,3.5348837209302326,0.0,True,False,False,False,-1.0,-1.0,-1.0
2023-04-25,down,0,160,0.29239766081871343,128.25,2,12894.5,12924.75,30.25,0.23586744639376217,0.2396694214876033,2.925619834710744,False,True,True,True,0.2396694214876033,1.2995867768595042,2.3595041322314048
2023-05-01,down,45,50,0.38405797101449274,69.0,1,13265.0,13289.75,24.75,0.358695652173913,0.0707070707070707,0.25252525252525254,True,True,False,False,0.0707070707070707,-1.0,-1.0
2023-05-04,up,35,40,0.2890995260663507,105.5,1,13091.75,13076.75,15.0,0.14218009478672985,1.0333333333333334,0.0,True,False,False,False,-1.0,-1.0,-1.0
2023-05-05,up,0,140,0.252442996742671,153.5,1,13260.25,13239.0,21.25,0.13843648208469056,0.8235294117647058,4.647058823529412,False,True,True,True,0.8235294117647058,2.6294117647058823,4.435294117647059
2023-05-08,up,80,315,0.27312775330396477,113.5,1,13358.25,13337.0,21.25,0.18722466960352424,0.4588235294117647,0.2235294117647059,False,False,False,False,-0.17647058823529413,-0.17647058823529413,-0.17647058823529413
2023-05-11,up,55,85,0.3654390934844193,88.25,1,13441.5,13417.5,24.0,0.2719546742209632,0.34375,0.7604166666666666,True,True,False,False,0.34375,-1.0,-1.0
2023-05-12,down,0,200,0.3086053412462908,168.5,1,13331.0,13370.75,39.75,0.23590504451038577,0.3081761006289308,0.5157232704402516,True,True,False,False,0.3081761006289308,-1.0,-1.0
2023-05-15,up,50,325,0.48249027237354086,128.5,5,13472.0,13418.0,54.0,0.42023346303501946,0.14814814814814814,0.0,False,False,False,False,0.0,0.0,0.0
2023-05-16,up,25,195,0.25625,120.0,1,13542.25,13523.75,18.5,0.15416666666666667,0.6621621621621622,0.33783783783783783,True,False,False,False,-1.0,-1.0,-1.0
2023-05-17,up,65,110,0.2735294117647059,85.0,1,13546.25,13537.25,9.0,0.10588235294117647,1.5833333333333333,13.63888888888889,False,True,True,True,1.5833333333333333,3.9444444444444446,6.305555555555555
2023-05-18,up,0,140,0.3987654320987654,202.5,2,13796.5,13774.5,22.0,0.10864197530864197,2.6704545454545454,1.9545454545454546,True,False,False,False,-1.0,-1.0,-1.0
2023-05-19,down,55,255,0.2984749455337691,114.75,2,13824.0,13848.5,24.5,0.21350762527233116,0.3979591836734694,0.030612244897959183,True,False,False,False,-1.0,-1.0,-1.0
2023-05-23,down,125,175,0.42401960784313725,102.0,3,13786.5,13819.25,32.75,0.32107843137254904,0.32061068702290074,2.33587786259542,False,True,True,True,0.32061068702290074,1.099236641221374,1.8778625954198473
2023-05-25,up,40,105,0.48523985239852396,135.5,4,13977.25,13921.0,56.25,0.4151291512915129,0.1688888888888889,0.96,False,True,True,False,0.1688888888888889,0.7711111111111111,0.017777777777777778
2023-05-31,down,45,105,0.3573667711598746,159.5,1,14283.5,14309.75,26.25,0.164576802507837,1.1714285714285715,1.2285714285714286,True,True,False,False,1.1714285714285715,-1.0,-1.0
2023-06-05,up,20,35,0.2644230769230769,104.0,1,14669.75,14644.25,25.5,0.24519230769230768,0.0784313725490196,0.9803921568627451,True,True,False,False,0.0784313725490196,-1.0,-1.0
2023-06-05,down,240,270,0.45923460898502494,150.25,2,14562.5,14613.5,51.0,0.33943427620632277,0.35294117647058826,0.37254901960784315,False,True,False,False,0.35294117647058826,-0.4852941176470588,-0.4852941176470588
2023-06-07,down,5,70,0.2706270627062706,227.25,3,14455.0,14509.25,54.25,0.23872387238723872,0.1336405529953917,2.7557603686635943,False,True,True,True,0.1336405529953917,1.1808755760368663,2.228110599078341
2023-06-09,down,55,85,0.2886762360446571,156.75,2,14531.5,14576.0,44.5,0.2838915470494418,0.016853932584269662,0.7921348314606742,True,True,False,False,0.016853932584269662,-1.0,-1.0
2023-06-12,up,15,115,0.27371273712737126,92.25,1,14845.25,14831.0,14.25,0.15447154471544716,0.7719298245614035,10.210526315789474,False,True,True,True,0.7719298245614035,2.3903508771929824,4.008771929824562
2023-06-14,up,15,105,0.41896024464831805,163.5,3,15186.0,15147.5,38.5,0.23547400611620795,0.7792207792207793,0.09740259740259741,True,False,False,False,-1.0,-1.0,-1.0
2023-06-14,down,215,225,0.36666666666666664,240.0,1,15017.0,15064.0,47.0,0.19583333333333333,0.8723404255319149,0.526595744680851,True,False,False,False,-1.0,-1.0,-1.0
2023-06-15,up,15,40,0.25223880597014925,167.5,1,15268.25,15239.75,28.5,0.1701492537313433,0.4824561403508772,6.06140350877193,False,True,True,True,0.4824561403508772,1.9517543859649122,3.4210526315789473
2023-06-22,up,70,190,0.4539170506912442,217.0,1,15143.5,15082.5,61.0,0.28110599078341014,0.6147540983606558,1.221311475409836,False,True,False,False,0.6147540983606558,1.1475409836065573,1.1475409836065573
2023-07-17,up,60,190,0.4963325183374083,102.25,5,15801.25,15760.25,41.0,0.40097799511002447,0.23780487804878048,1.9878048780487805,False,True,True,True,0.23780487804878048,0.8612804878048781,1.4847560975609757
2023-07-19,up,40,95,0.34332425068119893,91.75,1,16044.0,16031.25,12.75,0.13896457765667575,1.4705882352941178,0.0,True,False,False,False,-1.0,-1.0,-1.0
2023-07-19,down,125,150,0.29347826086956524,115.0,1,15956.25,15981.5,25.25,0.21956521739130436,0.33663366336633666,1.7821782178217822,True,True,True,False,0.33663366336633666,1.4752475247524752,-1.0
2023-07-20,down,0,110,0.438058748403576,195.75,3,15728.0,15785.0,57.0,0.29118773946360155,0.5043859649122807,3.175438596491228,False,True,True,True,0.5043859649122807,1.3629385964912282,2.2214912280701755
2023-07-25,up,70,125,0.3231552162849873,98.25,1,15674.5,15654.25,20.25,0.20610687022900764,0.5679012345679012,3.049382716049383,False,True,True,True,0.5679012345679012,1.7808641975308641,2.993827160493827
2023-08-01,up,15,55,0.3833718244803695,108.25,1,15822.5,15795.0,27.5,0.2540415704387991,0.509090909090909,0.23636363636363636,True,False,False,False,-1.0,-1.0,-1.0
2023-08-02,down,15,195,0.3729146221786065,254.75,2,15479.0,15509.0,30.0,0.11776251226692837,2.1666666666666665,0.6333333333333333,True,False,False,False,-1.0,-1.0,-1.0
2023-08-03,up,45,225,0.4934687953555878,172.25,1,15471.0,15438.5,32.5,0.18867924528301888,1.6153846153846154,0.3076923076923077,True,False,False,False,-1.0,-1.0,-1.0
2023-08-08,down,25,70,0.31545741324921134,158.5,1,15238.75,15271.0,32.25,0.20347003154574134,0.5503875968992248,0.6434108527131783,True,True,False,False,0.5503875968992248,-1.0,-1.0
2023-08-09,down,20,140,0.32545045045045046,222.0,1,15201.5,15218.75,17.25,0.0777027027027027,3.1884057971014492,1.2173913043478262,True,False,False,False,-1.0,-1.0,-1.0
2023-08-10,down,50,145,0.3434959349593496,246.0,6,15212.75,15280.75,68.0,0.2764227642276423,0.2426470588235294,1.1286764705882353,False,True,False,False,0.2426470588235294,0.1801470588235294,0.1801470588235294
2023-08-14,up,0,155,0.35563380281690143,213.0,4,15232.25,15172.25,60.0,0.28169014084507044,0.2625,0.6875,False,True,False,False,0.2625,0.6708333333333333,0.6708333333333333
2023-08-17,down,0,55,0.4228855721393035,150.75,2,14868.75,14920.5,51.75,0.34328358208955223,0.2318840579710145,0.1932367149758454,True,False,False,False,-1.0,-1.0,-1.0
2023-08-18,up,30,310,0.33431516936671574,169.75,5,14772.5,14722.25,50.25,0.2960235640648012,0.12935323383084577,0.6019900497512438,False,True,False,False,0.12935323383084577,-0.4427860696517413,-0.4427860696517413
2023-08-22,down,0,145,0.4031496062992126,158.75,1,14973.75,14997.5,23.75,0.14960629921259844,1.694736842105263,1.7578947368421052,True,True,False,False,1.694736842105263,-1.0,-1.0
2023-08-25,down,5,80,0.4696969696969697,297.0,1,14841.0,14891.25,50.25,0.1691919191919192,1.7761194029850746,0.945273631840796,True,False,False,False,-1.0,-1.0,-1.0
2023-08-28,down,70,105,0.270979020979021,143.0,2,15006.5,15022.25,15.75,0.11013986013986014,1.4603174603174602,0.8571428571428571,True,False,False,False,-1.0,-1.0,-1.0
2023-08-30,up,105,250,0.49238578680203043,147.75,2,15504.75,15450.0,54.75,0.37055837563451777,0.3287671232876712,0.2831050228310502,False,False,False,False,-0.0502283105022831,-0.0502283105022831,-0.0502283105022831
