date,direction,bo_minutes,ib_range,dr_size,leg_size,continued,d_first,d_last,d_first_leg,d_last_leg,q25_filled,q25_won,q25_r,q50_filled,q50_won,q50_r,q75_filled,q75_won,q75_r
2021-07-08,up,65,111.0,122.5,48.25,True,0.0,0.18561872909698995,0.0,0.3687707641196013,True,False,0.13286713286713286,False,False,,False,False,
2021-07-09,up,10,66.75,71.0,35.5,True,0.0,0.16255144032921812,0.0,0.22965116279069767,False,False,,False,False,,False,False,
2021-07-13,up,0,113.25,123.5,51.5,True,0.0,0.2294455066921606,0.0,0.5106382978723404,True,False,-1.0,True,False,-1.0,True,False,-1.0
2021-07-13,down,210,113.25,161.25,52.25,False,0.4697674418604651,0.4697674418604651,1.4497607655502391,1.4497607655502391,True,False,0.07080103359173126,False,False,,False,False,
2021-07-14,down,55,61.0,88.75,59.0,True,0.24788732394366197,0.24788732394366197,0.3728813559322034,0.3728813559322034,True,False,0.009950248756218905,True,False,0.5149253731343284,False,False,
2021-07-15,down,15,116.5,139.0,76.25,True,0.0,0.5159128978224455,0.0,0.8901734104046243,True,True,0.3333333333333333,True,True,1.0,False,False,
2021-07-16,down,30,130.0,138.25,54.75,True,0.0,0.5021582733812949,0.0,0.9667590027700831,True,True,0.3333333333333333,True,True,1.0,False,False,
2021-07-19,down,180,117.25,127.25,52.5,False,0.8506876227897839,0.8506876227897839,2.0619047619047617,2.0619047619047617,True,False,-0.7799607072691552,True,False,-0.6699410609037328,True,False,-0.33988212180746563
2021-07-20,up,10,98.75,115.5,51.0,True,0.0,0.18181818181818182,0.0,0.26813880126182965,False,False,,False,False,,False,False,
2021-07-21,up,30,75.5,86.5,29.0,True,0.0,0.5427807486631016,0.0,1.4097222222222223,True,True,0.3333333333333333,True,True,1.0,False,False,
2021-07-22,up,5,69.0,77.5,33.75,True,0.0,0.8686567164179104,0.0,1.81875,True,True,0.3333333333333333,True,True,1.0,True,True,3.0
2021-07-23,up,5,70.5,83.5,30.0,True,0.2934131736526946,0.2934131736526946,0.8166666666666667,0.8166666666666667,True,True,0.3333333333333333,False,False,,False,False,
2021-07-26,up,5,77.0,81.75,31.5,True,0.48623853211009177,0.48623853211009177,1.2619047619047619,1.2619047619047619,True,True,0.3333333333333333,True,False,0.6373333333333333,False,False,
2021-07-27,down,0,155.75,176.75,57.25,True,0.0,0.22536806342015855,0.0,0.49135802469135803,True,False,-0.371900826446281,True,False,-0.05785123966942149,False,False,
2021-08-02,up,50,108.75,113.5,26.5,True,0.15859030837004406,0.15859030837004406,0.6792452830188679,0.6792452830188679,True,False,-1.0,True,False,-1.0,True,False,-1.0
2021-08-03,up,85,146.25,168.75,32.75,True,0.0,0.24202898550724639,0.0,1.143835616438356,False,False,,False,False,,False,False,
2021-08-04,up,150,66.0,79.25,23.25,True,0.0,0.31529411764705884,0.0,0.6666666666666666,True,True,0.3333333333333333,False,False,,False,False,
2021-08-05,up,20,60.0,78.5,33.75,True,0.0,0.3315508021390374,0.0,0.6358974358974359,True,True,0.3333333333333333,False,False,,False,False,
