date,range_name,model,side,zone,range_width,penetration_pts,penetration_atr,disp_ratio,stop_pts,entry_minute,outcome,r,r_be25,minutes_to_exit
2022-11-30,7am,failure,long,0.05,18.5,0.25,0.06278026905829596,2.857142857142857,6.403846153846714,482,win,1.3,1.3,5
2022-11-30,7am,failure,long,0.1,18.5,0.25,0.06278026905829596,2.857142857142857,5.692307692307412,482,win,1.3,1.3,5
2022-12-01,6am,retest,short,0.0,31.75,5.25,1.0613718411552346,2.824858757062147,12.211538461538462,431,loss,-1.0,0.0,33
2022-12-01,6am,retest,short,0.05,31.75,5.25,1.0613718411552346,2.824858757062147,10.990384615384896,431,loss,-1.0,0.0,24
2022-12-01,6am,retest,short,0.1,31.75,5.25,1.0613718411552346,2.824858757062147,9.769230769231328,431,loss,-1.0,0.0,22
2022-12-01,7am,failure,short,0.0,31.75,0.25,0.07608695652173914,1.0526315789473684,12.211538461538462,482,loss,-1.0,-1.0,6
2022-12-01,7am,failure,short,0.05,31.75,0.25,0.07608695652173914,1.0526315789473684,10.990384615384896,482,loss,-1.0,-1.0,4
2022-12-01,7am,failure,short,0.1,31.75,0.25,0.07608695652173914,1.0526315789473684,9.769230769231328,482,loss,-1.0,-1.0,3
2022-12-02,6am,retest,short,0.0,21.25,1.5,0.4692737430167597,0.916030534351145,8.173076923076923,485,loss,-1.0,-1.0,3
2022-12-02,6am,retest,short,0.05,21.25,1.5,0.4692737430167597,0.916030534351145,7.355769230769231,485,loss,-1.0,-1.0,3
2022-12-02,6am,retest,short,0.1,21.25,1.5,0.4692737430167597,0.916030534351145,6.538461538461538,485,loss,-1.0,-1.0,3
2022-12-02,6am,retest,long,0.0,21.25,10.5,3.0309278350515463,9.514563106796116,8.173076923076923,433,win,1.3,1.3,4
2022-12-02,6am,retest,long,0.05,21.25,10.5,3.0309278350515463,9.514563106796116,7.355769230769231,433,win,1.3,1.3,4
2022-12-02,6am,retest,long,0.1,21.25,10.5,3.0309278350515463,9.514563106796116,6.538461538461538,433,win,1.3,1.3,3
2022-12-02,6am,failure,short,0.0,21.25,0.75,0.2282608695652174,0.7633587786259542,8.173076923076923,454,loss,-1.0,0.0,34
2022-12-02,6am,failure,short,0.05,21.25,0.75,0.2282608695652174,0.7633587786259542,7.355769230769231,454,loss,-1.0,0.0,34
2022-12-02,6am,failure,short,0.1,21.25,0.75,0.2282608695652174,0.7633587786259542,6.538461538461538,454,win,1.3,0.0,16
2022-12-02,7am,failure,short,0.0,33.25,0.5,0.15217391304347827,0.36363636363636365,12.788461538461538,487,win,1.3,1.3,8
2022-12-02,7am,failure,short,0.05,33.25,0.5,0.15217391304347827,0.36363636363636365,11.509615384615104,487,win,1.3,1.3,8
2022-12-02,7am,failure,short,0.1,33.25,0.5,0.15217391304347827,0.36363636363636365,10.23076923076867,487,loss,-1.0,-1.0,2
2022-12-05,6am,retest,long,0.0,26.75,2.25,0.5407725321888412,2.151898734177215,10.288461538461538,440,loss,-1.0,-1.0,9
2022-12-05,6am,retest,long,0.05,26.75,2.25,0.5407725321888412,2.151898734177215,9.259615384615664,440,loss,-1.0,-1.0,9
2022-12-05,6am,retest,long,0.1,26.75,2.25,0.5407725321888412,2.151898734177215,8.23076923076979,440,loss,-1.0,-1.0,9
2022-12-05,7am,retest,long,0.0,47.25,3.0,0.5915492957746479,2.0202020202020203,18.173076923076923,492,loss,-1.0,0.0,37
2022-12-05,7am,retest,long,0.05,47.25,3.0,0.5915492957746479,2.0202020202020203,16.35576923076979,492,loss,-1.0,0.0,37
2022-12-05,7am,retest,long,0.1,47.25,3.0,0.5915492957746479,2.0202020202020203,14.538461538461258,492,loss,-1.0,0.0,37
2022-12-06,6am,failure,short,0.0,28.0,1.25,0.2916666666666667,1.081081081081081,10.769230769230768,423,loss,-1.0,-1.0,11
2022-12-06,6am,failure,short,0.05,28.0,1.25,0.2916666666666667,1.081081081081081,9.692307692307972,423,loss,-1.0,-1.0,10
2022-12-06,6am,failure,short,0.1,28.0,1.25,0.2916666666666667,1.081081081081081,8.615384615385175,423,loss,-1.0,-1.0,9
2022-12-06,7am,retest,long,0.0,26.5,1.5,0.4019138755980861,1.0588235294117647,10.192307692307692,482,loss,-1.0,-1.0,5
2022-12-06,7am,retest,long,0.05,26.5,1.5,0.4019138755980861,1.0588235294117647,9.173076923076364,482,loss,-1.0,-1.0,5
2022-12-06,7am,retest,long,0.1,26.5,1.5,0.4019138755980861,1.0588235294117647,8.153846153846434,482,loss,-1.0,-1.0,5
2022-12-07,6am,failure,long,0.0,60.25,1.75,0.3769230769230769,0.25157232704402516,23.173076923076923,438,loss,-1.0,-1.0,2
2022-12-07,6am,failure,long,0.05,60.25,1.75,0.3769230769230769,0.25157232704402516,20.85576923076867,438,loss,-1.0,-1.0,2
2022-12-07,6am,failure,long,0.1,60.25,1.75,0.3769230769230769,0.25157232704402516,18.538461538461817,438,loss,-1.0,-1.0,2
2022-12-07,7am,retest,short,0.0,83.25,15.25,2.1785714285714284,1.8430034129692832,32.01923076923077,540,loss,-1.0,-1.0,33
2022-12-07,7am,retest,short,0.05,83.25,15.25,2.1785714285714284,1.8430034129692832,28.817307692307413,540,loss,-1.0,-1.0,30
2022-12-07,7am,retest,short,0.1,83.25,15.25,2.1785714285714284,1.8430034129692832,25.615384615384055,540,loss,-1.0,-1.0,30
2022-12-08,6am,retest,short,0.0,31.75,3.0,0.5915492957746479,1.945945945945946,12.211538461538462,462,loss,-1.0,0.0,39
2022-12-08,6am,retest,short,0.05,31.75,3.0,0.5915492957746479,1.945945945945946,10.990384615384896,462,loss,-1.0,0.0,18
2022-12-08,6am,retest,short,0.1,31.75,3.0,0.5915492957746479,1.945945945945946,9.769230769231328,462,loss,-1.0,0.0,15
2022-12-08,6am,failure,short,0.0,31.75,0.25,0.05128205128205128,1.3793103448275863,12.211538461538462,460,loss,-1.0,0.0,41
2022-12-08,6am,failure,short,0.05,31.75,0.25,0.05128205128205128,1.3793103448275863,10.990384615384896,460,loss,-1.0,0.0,20
2022-12-08,6am,failure,short,0.1,31.75,0.25,0.05128205128205128,1.3793103448275863,9.769230769231328,460,loss,-1.0,0.0,17
2022-12-08,7am,retest,short,0.0,33.5,37.5,8.536585365853657,1.1111111111111112,12.884615384615385,556,win,1.3,0.0,15
2022-12-08,7am,retest,short,0.05,33.5,37.5,8.536585365853657,1.1111111111111112,11.596153846154406,556,loss,-1.0,-1.0,14
2022-12-08,7am,retest,short,0.1,33.5,37.5,8.536585365853657,1.1111111111111112,10.307692307692028,556,loss,-1.0,-1.0,6
2022-12-08,7am,failure,short,0.0,33.5,0.5,0.11764705882352941,0.2631578947368421,12.884615384615385,487,loss,-1.0,0.0,23
2022-12-08,7am,failure,short,0.05,33.5,0.5,0.11764705882352941,0.2631578947368421,11.596153846154406,487,loss,-1.0,0.0,23
2022-12-08,7am,failure,short,0.1,33.5,0.5,0.11764705882352941,0.2631578947368421,10.307692307692028,487,loss,-1.0,0.0,23
2022-12-12,6am,failure,long,0.0,16.75,0.25,0.11382113821138211,0.8,6.4423076923076925,424,win,1.3,0.0,8
2022-12-12,6am,failure,long,0.05,16.75,0.25,0.11382113821138211,0.8,5.798076923077203,424,win,1.3,0.0,7
2022-12-12,6am,failure,long,0.1,16.75,0.25,0.11382113821138211,0.8,5.153846153846714,424,win,1.3,1.3,1
2022-12-12,7am,retest,short,0.0,15.0,4.25,1.1782178217821782,0.3225806451612903,5.769230769230769,503,win,1.3,1.3,6
2022-12-12,7am,retest,short,0.05,15.0,4.25,1.1782178217821782,0.3225806451612903,5.1923076923076925,503,win,1.3,1.3,6
2022-12-12,7am,retest,long,0.0,15.0,1.25,0.3211009174311927,4.563758389261745,5.769230769230769,513,win,1.3,1.3,3
2022-12-12,7am,retest,long,0.05,15.0,1.25,0.3211009174311927,4.563758389261745,5.1923076923076925,513,win,1.3,1.3,2
2022-12-12,7am,retest,long,0.1,15.0,1.25,0.3211009174311927,4.563758389261745,4.615384615384615,513,win,1.3,1.3,2
2022-12-12,7am,failure,short,0.0,15.0,0.25,0.07216494845360824,2.1666666666666665,5.769230769230769,488,win,1.3,0.0,21
2022-12-12,7am,failure,short,0.05,15.0,0.25,0.07216494845360824,2.1666666666666665,5.1923076923076925,488,win,1.3,0.0,21
2022-12-12,7am,failure,short,0.1,15.0,0.25,0.07216494845360824,2.1666666666666665,4.615384615384615,488,win,1.3,1.3,12
2022-12-13,6am,retest,short,0.0,18.75,24.75,5.6571428571428575,3.1724137931034484,7.211538461538462,488,loss,-1.0,-1.0,10
2022-12-13,6am,retest,short,0.05,18.75,24.75,5.6571428571428575,3.1724137931034484,6.490384615384615,488,loss,-1.0,-1.0,3
2022-12-13,6am,retest,short,0.1,18.75,24.75,5.6571428571428575,3.1724137931034484,5.769230769230769,488,loss,-1.0,-1.0,2
2022-12-13,6am,retest,long,0.0,18.75,5.25,1.1854838709677418,1.2037037037037037,7.211538461538462,430,win,1.3,1.3,11
2022-12-13,6am,retest,long,0.05,18.75,5.25,1.1854838709677418,1.2037037037037037,6.490384615384615,430,win,1.3,1.3,11
2022-12-13,6am,retest,long,0.1,18.75,5.25,1.1854838709677418,1.2037037037037037,5.769230769230769,430,win,1.3,1.3,10
2022-12-13,6am,failure,long,0.0,18.75,1.0,0.2393162393162393,0.7339449541284403,7.211538461538462,423,win,1.3,1.3,18
2022-12-13,6am,failure,long,0.05,18.75,1.0,0.2393162393162393,0.7339449541284403,6.490384615384615,423,win,1.3,1.3,18
2022-12-13,6am,failure,long,0.1,18.75,1.0,0.2393162393162393,0.7339449541284403,5.769230769230769,423,win,1.3,1.3,17
2022-12-14,6am,retest,short,0.0,36.75,20.75,4.287822878228782,1.5,14.134615384615383,462,win,1.3,1.3,9
2022-12-14,6am,retest,short,0.05,36.75,20.75,4.287822878228782,1.5,12.721153846154126,462,win,1.3,1.3,8
2022-12-14,6am,retest,short,0.1,36.75,20.75,4.287822878228782,1.5,11.307692307692866,462,win,1.3,1.3,7
2022-12-14,6am,failure,short,0.0,36.75,0.5,0.09929078014184398,1.8604651162790697,14.134615384615383,426,loss,-1.0,-1.0,6
2022-12-14,6am,failure,short,0.05,36.75,0.5,0.09929078014184398,1.8604651162790697,12.721153846154126,426,loss,-1.0,-1.0,5
2022-12-14,6am,failure,short,0.1,36.75,0.5,0.09929078014184398,1.8604651162790697,11.307692307692866,426,loss,-1.0,-1.0,5
2022-12-14,7am,retest,long,0.0,42.75,11.75,2.20066889632107,2.6285714285714286,16.442307692307693,497,win,1.3,0.0,73
2022-12-14,7am,retest,long,0.05,42.75,11.75,2.20066889632107,2.6285714285714286,14.798076923076362,497,win,1.3,0.0,73
2022-12-14,7am,retest,long,0.1,42.75,11.75,2.20066889632107,2.6285714285714286,13.153846153846434,497,win,1.3,0.0,73
2022-12-14,7am,failure,long,0.0,42.75,0.5,0.10566037735849057,0.48192771084337344,16.442307692307693,493,win,1.3,0.0,77
2022-12-14,7am,failure,long,0.05,42.75,0.5,0.10566037735849057,0.48192771084337344,14.798076923076362,493,win,1.3,0.0,77
2022-12-14,7am,failure,long,0.1,42.75,0.5,0.10566037735849057,0.48192771084337344,13.153846153846434,493,win,1.3,0.0,77
2022-12-15,6am,retest,short,0.0,36.25,5.25,1.3933649289099526,1.7054263565891472,13.942307692307692,443,win,1.3,0.0,52
2022-12-15,6am,retest,long,0.0,36.25,15.75,1.3653250773993808,1.018181818181818,13.942307692307692,511,loss,-1.0,0.0,6
2022-12-15,6am,failure,long,0.0,36.25,2.0,0.18006430868167203,1.6236162361623616,13.942307692307692,500,loss,-1.0,-1.0,3
2022-12-15,6am,failure,long,0.05,36.25,2.0,0.18006430868167203,1.6236162361623616,12.548076923076923,500,loss,-1.0,-1.0,2
2022-12-15,6am,failure,long,0.1,36.25,2.0,0.18006430868167203,1.6236162361623616,11.153846153846153,500,loss,-1.0,-1.0,1
2022-12-16,6am,retest,short,0.0,49.5,13.75,2.0980926430517712,1.9661016949152543,19.038461538461537,435,loss,-1.0,0.0,42
2022-12-16,6am,retest,short,0.05,49.5,13.75,2.0980926430517712,1.9661016949152543,17.134615384615103,435,loss,-1.0,0.0,36
2022-12-16,6am,retest,short,0.1,49.5,13.75,2.0980926430517712,1.9661016949152543,15.23076923076867,435,loss,-1.0,0.0,30
2022-12-16,6am,failure,short,0.0,49.5,3.5,0.5921450151057402,4.48,19.038461538461537,421,loss,-1.0,0.0,56
2022-12-16,6am,failure,short,0.05,49.5,3.5,0.5921450151057402,4.48,17.134615384615103,421,loss,-1.0,0.0,50
2022-12-16,6am,failure,short,0.1,49.5,3.5,0.5921450151057402,4.48,15.23076923076867,421,loss,-1.0,0.0,44
2022-12-19,6am,retest,long,0.0,27.5,3.0,0.6693227091633467,1.6483516483516485,10.576923076923077,498,loss,-1.0,-1.0,6
2022-12-19,6am,retest,long,0.05,27.5,3.0,0.6693227091633467,1.6483516483516485,9.519230769230768,498,loss,-1.0,-1.0,6
2022-12-19,6am,retest,long,0.1,27.5,3.0,0.6693227091633467,1.6483516483516485,8.461538461538462,498,loss,-1.0,-1.0,4
2022-12-20,6am,retest,long,0.0,30.5,7.75,1.6014760147601477,2.958579881656805,11.73076923076923,462,loss,-1.0,-1.0,6
2022-12-20,6am,retest,long,0.05,30.5,7.75,1.6014760147601477,2.958579881656805,10.557692307692587,462,loss,-1.0,-1.0,6
2022-12-20,6am,retest,long,0.1,30.5,7.75,1.6014760147601477,2.958579881656805,9.384615384615945,462,loss,-1.0,-1.0,3
2022-12-20,7am,retest,long,0.0,57.75,4.25,0.9083969465648855,3.5,22.21153846153846,562,win,1.3,0.0,11
2022-12-20,7am,retest,long,0.05,57.75,4.25,0.9083969465648855,3.5,19.990384615384055,562,win,1.3,0.0,11
2022-12-20,7am,retest,long,0.1,57.75,4.25,0.9083969465648855,3.5,17.769230769231047,562,win,1.3,0.0,11
2022-12-21,6am,retest,short,0.0,24.25,4.25,1.039301310043668,1.6417910447761193,9.326923076923077,481,loss,-1.0,-1.0,9
2022-12-21,6am,retest,short,0.05,24.25,4.25,1.039301310043668,1.6417910447761193,8.394230769231049,481,loss,-1.0,-1.0,5
2022-12-21,6am,retest,short,0.1,24.25,4.25,1.039301310043668,1.6417910447761193,7.461538461539021,481,loss,-1.0,-1.0,5
2022-12-21,7am,retest,short,0.0,44.5,0.5,0.11814345991561183,3.6090225563909772,17.115384615384613,483,win,1.3,1.3,87
2022-12-21,7am,retest,short,0.05,44.5,0.5,0.11814345991561183,3.6090225563909772,15.403846153845873,483,loss,-1.0,-1.0,10
2022-12-21,7am,retest,short,0.1,44.5,0.5,0.11814345991561183,3.6090225563909772,13.692307692307132,483,loss,-1.0,-1.0,10
2022-12-22,6am,retest,long,0.0,27.5,5.25,1.1854838709677418,2.561576354679803,10.576923076923077,439,loss,-1.0,-1.0,2
2022-12-22,6am,retest,long,0.05,27.5,5.25,1.1854838709677418,2.561576354679803,9.519230769230768,439,loss,-1.0,-1.0,2
2022-12-22,6am,retest,long,0.1,27.5,5.25,1.1854838709677418,2.561576354679803,8.461538461538462,439,loss,-1.0,-1.0,2
2022-12-22,7am,failure,long,0.0,47.5,0.75,0.13166144200626959,1.4901960784313726,18.26923076923077,510,loss,-1.0,-1.0,0
2022-12-22,7am,failure,long,0.05,47.5,0.75,0.13166144200626959,1.4901960784313726,16.442307692307693,510,loss,-1.0,-1.0,0
2022-12-22,7am,failure,long,0.1,47.5,0.75,0.13166144200626959,1.4901960784313726,14.615384615384615,510,loss,-1.0,-1.0,0
2022-12-23,6am,retest,long,0.0,50.5,23.0,2.64476386036961,28.363636363636363,19.423076923076923,511,loss,-1.0,0.0,1
2022-12-23,6am,retest,long,0.05,50.5,23.0,2.64476386036961,28.363636363636363,17.48076923076951,511,loss,-1.0,-1.0,0
2022-12-23,7am,retest,short,0.0,36.5,3.75,0.9130434782608696,3.0,14.038461538461538,483,win,1.3,0.0,26
2022-12-23,7am,retest,short,0.05,36.5,3.75,0.9130434782608696,3.0,12.634615384614824,483,win,1.3,0.0,26
2022-12-23,7am,retest,short,0.1,36.5,3.75,0.9130434782608696,3.0,11.23076923076951,483,win,1.3,0.0,26
2022-12-27,7am,failure,long,0.0,56.0,0.5,0.07329842931937174,0.0,21.538461538461537,516,loss,-1.0,-1.0,7
2022-12-28,6am,retest,short,0.0,26.0,4.5,1.305699481865285,1.7322834645669292,10.0,473,win,1.3,0.0,32
2022-12-28,6am,retest,short,0.05,26.0,4.5,1.305699481865285,1.7322834645669292,9.00000000000056,473,win,1.3,0.0,16
2022-12-28,6am,retest,short,0.1,26.0,4.5,1.305699481865285,1.7322834645669292,7.99999999999972,473,win,1.3,0.0,16
2022-12-28,6am,retest,long,0.0,26.0,13.0,3.3394495412844036,1.9607843137254901,10.0,542,loss,-1.0,-1.0,23
2022-12-28,6am,retest,long,0.05,26.0,13.0,3.3394495412844036,1.9607843137254901,9.00000000000056,542,loss,-1.0,-1.0,23
2022-12-28,6am,retest,long,0.1,26.0,13.0,3.3394495412844036,1.9607843137254901,7.99999999999972,542,loss,-1.0,-1.0,23
2022-12-28,6am,failure,short,0.0,26.0,0.5,0.11618257261410787,1.9858156028368794,10.0,451,win,1.3,0.0,54
2022-12-28,6am,failure,short,0.05,26.0,0.5,0.11618257261410787,1.9858156028368794,9.00000000000056,451,win,1.3,0.0,38
2022-12-28,6am,failure,short,0.1,26.0,0.5,0.11618257261410787,1.9858156028368794,7.99999999999972,451,win,1.3,0.0,38
2022-12-28,6am,failure,long,0.0,26.0,0.25,0.06635071090047394,3.884892086330935,10.0,522,loss,-1.0,-1.0,8
2022-12-28,6am,failure,long,0.05,26.0,0.25,0.06635071090047394,3.884892086330935,9.00000000000056,522,loss,-1.0,-1.0,8
2022-12-28,6am,failure,long,0.1,26.0,0.25,0.06635071090047394,3.884892086330935,7.99999999999972,522,loss,-1.0,-1.0,8
2022-12-28,7am,retest,long,0.0,24.25,2.25,0.4666666666666667,1.263157894736842,9.326923076923077,513,loss,-1.0,-1.0,9
2022-12-28,7am,retest,long,0.05,24.25,2.25,0.4666666666666667,1.263157894736842,8.394230769231049,513,loss,-1.0,-1.0,9
2022-12-28,7am,retest,long,0.1,24.25,2.25,0.4666666666666667,1.263157894736842,7.461538461539021,513,loss,-1.0,-1.0,8
2022-12-29,6am,retest,short,0.0,27.75,6.25,0.9668508287292817,10.849673202614378,10.673076923076923,515,loss,-1.0,-1.0,0
2022-12-29,6am,retest,short,0.05,27.75,6.25,0.9668508287292817,10.849673202614378,9.60576923076867,515,loss,-1.0,-1.0,0
2022-12-29,6am,retest,short,0.1,27.75,6.25,0.9668508287292817,10.849673202614378,8.538461538461817,515,loss,-1.0,-1.0,0
2022-12-29,6am,retest,long,0.0,27.75,3.75,0.9813084112149533,2.6470588235294117,10.673076923076923,450,win,1.3,1.3,37
2022-12-29,6am,retest,long,0.05,27.75,3.75,0.9813084112149533,2.6470588235294117,9.60576923076867,450,win,1.3,1.3,37
2022-12-29,6am,retest,long,0.1,27.75,3.75,0.9813084112149533,2.6470588235294117,8.538461538461817,450,win,1.3,1.3,37
2022-12-29,7am,retest,short,0.0,22.0,5.75,1.5631067961165048,2.4827586206896552,8.461538461538462,499,loss,-1.0,0.0,13
2022-12-29,7am,retest,short,0.05,22.0,5.75,1.5631067961165048,2.4827586206896552,7.615384615384335,499,loss,-1.0,0.0,13
2022-12-29,7am,retest,short,0.1,22.0,5.75,1.5631067961165048,2.4827586206896552,6.76923076923021,499,win,1.3,0.0,10
2022-12-29,7am,failure,short,0.0,22.0,0.75,0.22702702702702704,1.0,8.461538461538462,489,loss,-1.0,0.0,23
2022-12-29,7am,failure,short,0.05,22.0,0.75,0.22702702702702704,1.0,7.615384615384335,489,loss,-1.0,0.0,23
2022-12-29,7am,failure,short,0.1,22.0,0.75,0.22702702702702704,1.0,6.76923076923021,489,win,1.3,0.0,20
2022-12-30,7am,retest,long,0.0,63.25,4.25,1.0438596491228072,4.533333333333333,24.326923076923077,482,loss,-1.0,-1.0,88
2022-12-30,7am,retest,long,0.05,63.25,4.25,1.0438596491228072,4.533333333333333,21.89423076923049,482,loss,-1.0,-1.0,88
2022-12-30,7am,retest,long,0.1,63.25,4.25,1.0438596491228072,4.533333333333333,19.461538461537902,482,loss,-1.0,-1.0,26
2023-01-03,6am,failure,long,0.0,94.0,1.5,0.18380743982494527,2.2897196261682247,36.15384615384615,422,win,1.3,1.3,38
2023-01-03,6am,failure,long,0.05,94.0,1.5,0.18380743982494527,2.2897196261682247,32.53846153846098,422,win,1.3,1.3,29
2023-01-03,6am,failure,long,0.1,94.0,1.5,0.18380743982494527,2.2897196261682247,28.9230769230772,422,win,1.3,1.3,23
2023-01-04,6am,retest,short,0.0,35.25,19.5,3.041782729805014,1.557377049180328,13.557692307692307,517,win,1.3,1.3,24
2023-01-04,6am,retest,short,0.05,35.25,19.5,3.041782729805014,1.557377049180328,12.201923076922517,517,loss,-1.0,-1.0,9
2023-01-04,6am,retest,short,0.1,35.25,19.5,3.041782729805014,1.557377049180328,10.846153846154126,517,loss,-1.0,-1.0,8
2023-01-04,6am,retest,long,0.0,35.25,4.0,0.6436781609195402,1.5238095238095237,13.557692307692307,442,loss,-1.0,0.0,24
2023-01-04,6am,retest,long,0.05,35.25,4.0,0.6436781609195402,1.5238095238095237,12.201923076922517,442,win,1.3,0.0,12
2023-01-04,7am,retest,short,0.0,39.5,2.75,0.4767801857585139,1.2903225806451613,15.192307692307692,492,loss,-1.0,-1.0,8
2023-01-04,7am,retest,short,0.05,39.5,2.75,0.4767801857585139,1.2903225806451613,13.673076923076643,492,loss,-1.0,-1.0,7
2023-01-04,7am,retest,short,0.1,39.5,2.75,0.4767801857585139,1.2903225806451613,12.153846153845594,492,loss,-1.0,-1.0,7
2023-01-04,7am,failure,short,0.0,39.5,0.5,0.08383233532934131,1.4342629482071712,15.192307692307692,490,loss,-1.0,-1.0,10
2023-01-04,7am,failure,short,0.05,39.5,0.5,0.08383233532934131,1.4342629482071712,13.673076923076643,490,loss,-1.0,-1.0,9
2023-01-04,7am,failure,short,0.1,39.5,0.5,0.08383233532934131,1.4342629482071712,12.153846153845594,490,loss,-1.0,-1.0,9
2023-01-05,6am,retest,short,0.0,36.5,6.5,1.4163424124513617,6.8789808917197455,14.038461538461538,458,win,1.3,1.3,7
2023-01-05,6am,retest,short,0.05,36.5,6.5,1.4163424124513617,6.8789808917197455,12.634615384614824,458,win,1.3,1.3,6
2023-01-05,6am,retest,short,0.1,36.5,6.5,1.4163424124513617,6.8789808917197455,11.23076923076951,458,win,1.3,1.3,6
2023-01-05,6am,retest,long,0.0,36.5,9.0,1.5899053627760253,1.38996138996139,14.038461538461538,490,loss,-1.0,0.0,5
2023-01-05,6am,retest,long,0.05,36.5,9.0,1.5899053627760253,1.38996138996139,12.634615384614824,490,loss,-1.0,0.0,5
2023-01-05,6am,retest,long,0.1,36.5,9.0,1.5899053627760253,1.38996138996139,11.23076923076951,490,loss,-1.0,0.0,5
2023-01-05,6am,failure,long,0.0,36.5,0.5,0.08974358974358974,0.20761245674740486,14.038461538461538,483,loss,-1.0,0.0,12
2023-01-05,6am,failure,long,0.05,36.5,0.5,0.08974358974358974,0.20761245674740486,12.634615384614824,483,loss,-1.0,0.0,12
2023-01-05,7am,retest,long,0.0,43.5,8.5,1.501577287066246,1.38996138996139,16.73076923076923,490,loss,-1.0,0.0,5
2023-01-05,7am,retest,long,0.05,43.5,8.5,1.501577287066246,1.38996138996139,15.057692307692866,490,loss,-1.0,0.0,5
2023-01-05,7am,retest,long,0.1,43.5,8.5,1.501577287066246,1.38996138996139,13.384615384615104,490,loss,-1.0,0.0,5
2023-01-06,6am,retest,long,0.0,30.25,2.5,0.603448275862069,1.5686274509803921,11.634615384615385,437,win,1.3,1.3,9
2023-01-06,6am,retest,long,0.05,30.25,2.5,0.603448275862069,1.5686274509803921,10.471153846153285,437,win,1.3,1.3,8
2023-01-06,6am,retest,long,0.1,30.25,2.5,0.603448275862069,1.5686274509803921,9.307692307692587,437,win,1.3,1.3,8
2023-01-06,7am,retest,long,0.0,28.75,27.5,4.610778443113772,1.971830985915493,11.057692307692307,507,loss,-1.0,-1.0,0
2023-01-06,7am,retest,long,0.05,28.75,27.5,4.610778443113772,1.971830985915493,9.951923076923077,507,loss,-1.0,-1.0,0
2023-01-06,7am,retest,long,0.1,28.75,27.5,4.610778443113772,1.971830985915493,8.846153846153847,507,loss,-1.0,-1.0,0
2023-01-06,7am,failure,long,0.0,28.75,0.25,0.04361370716510904,0.44843049327354256,11.057692307692307,497,loss,-1.0,-1.0,1
2023-01-06,7am,failure,long,0.05,28.75,0.25,0.04361370716510904,0.44843049327354256,9.951923076923077,497,loss,-1.0,-1.0,1
2023-01-06,7am,failure,long,0.1,28.75,0.25,0.04361370716510904,0.44843049327354256,8.846153846153847,497,loss,-1.0,-1.0,1
2023-01-09,6am,retest,short,0.0,28.75,16.0,4.266666666666667,6.363636363636364,11.057692307692307,471,win,1.3,1.3,14
2023-01-09,6am,retest,short,0.05,28.75,16.0,4.266666666666667,6.363636363636364,9.951923076923077,471,win,1.3,1.3,13
2023-01-09,6am,retest,short,0.1,28.75,16.0,4.266666666666667,6.363636363636364,8.846153846153847,471,win,1.3,1.3,13
2023-01-09,7am,retest,short,0.0,37.75,11.5,1.598014888337469,6.220095693779904,14.519230769230768,520,loss,-1.0,0.0,43
2023-01-09,7am,retest,short,0.05,37.75,11.5,1.598014888337469,6.220095693779904,13.067307692307132,520,loss,-1.0,0.0,43
2023-01-09,7am,retest,short,0.1,37.75,11.5,1.598014888337469,6.220095693779904,11.615384615384896,520,win,1.3,1.3,20
2023-01-09,7am,failure,long,0.0,37.75,0.25,0.05737704918032788,3.3566433566433567,14.519230769230768,488,win,1.3,1.3,12
2023-01-09,7am,failure,long,0.05,37.75,0.25,0.05737704918032788,3.3566433566433567,13.067307692307132,488,win,1.3,1.3,12
2023-01-09,7am,failure,long,0.1,37.75,0.25,0.05737704918032788,3.3566433566433567,11.615384615384896,488,win,1.3,1.3,10
2023-01-10,6am,retest,long,0.0,63.25,16.0,2.9668874172185427,4.413793103448276,24.326923076923077,436,loss,-1.0,-1.0,1
2023-01-10,6am,retest,long,0.05,63.25,16.0,2.9668874172185427,4.413793103448276,21.89423076923049,436,loss,-1.0,-1.0,1
2023-01-10,6am,retest,long,0.1,63.25,16.0,2.9668874172185427,4.413793103448276,19.461538461537902,436,loss,-1.0,-1.0,1
2023-01-10,7am,retest,short,0.0,55.5,24.5,1.8924137931034484,2.8846153846153846,21.346153846153847,553,loss,-1.0,-1.0,1
2023-01-10,7am,retest,short,0.05,55.5,24.5,1.8924137931034484,2.8846153846153846,19.21153846153874,553,loss,-1.0,-1.0,1
2023-01-10,7am,retest,short,0.1,55.5,24.5,1.8924137931034484,2.8846153846153846,17.076923076923634,553,loss,-1.0,-1.0,1
2023-01-11,6am,retest,short,0.0,34.25,6.5,1.170418006430868,3.9779005524861875,13.173076923076923,509,win,1.3,1.3,6
2023-01-11,6am,retest,short,0.05,34.25,6.5,1.170418006430868,3.9779005524861875,11.85576923076951,509,win,1.3,1.3,6
2023-01-11,6am,retest,short,0.1,34.25,6.5,1.170418006430868,3.9779005524861875,10.538461538462098,509,win,1.3,1.3,6
2023-01-11,6am,retest,long,0.0,34.25,9.0,2.27027027027027,1.8888888888888888,13.173076923076923,444,win,1.3,1.3,24
2023-01-11,6am,retest,long,0.05,34.25,9.0,2.27027027027027,1.8888888888888888,11.85576923076951,444,win,1.3,1.3,14
2023-01-11,6am,retest,long,0.1,34.25,9.0,2.27027027027027,1.8888888888888888,10.538461538462098,444,win,1.3,1.3,14
2023-01-11,6am,failure,short,0.0,34.25,0.75,0.14840989399293286,0.4878048780487805,13.173076923076923,504,win,1.3,1.3,11
