date,slot,o,h,l,c,range,body_ratio,close_dist,exp_ratio,med20,rel_range,broke,break_dir,reverted,reverted_first,max_ext,max_retrace,ctype,body_ratio_b,rel_range_b,close_dist_b,exp_ratio_b
2025-11-21,6,24093.75,24153.25,24010.25,24055.5,143.0,0.2674825174825175,0.36713286713286714,0.7486910994764397,45.25,3.160220994475138,True,down,True,True,0.40384615384615385,1.9702797202797202,mixed,low,high,mid,low
2025-11-24,6,24401.25,24462.5,24378.0,24455.75,84.5,0.6449704142011834,0.8402366863905325,1.0974025974025974,46.375,1.8221024258760108,True,up,False,False,1.2011834319526626,0.047337278106508875,expansion,high,high,high,mid
2025-11-25,6,24887.75,24897.75,24844.75,24875.0,53.0,0.24056603773584906,0.14150943396226415,0.9177489177489178,60.75,0.8724279835390947,True,up,False,False,1.4622641509433962,0.45754716981132076,mixed,low,mid,low,mid
2025-11-26,6,25196.25,25215.25,25173.75,25179.5,41.5,0.4036144578313253,0.7228915662650602,0.7545454545454545,63.5,0.6535433070866141,True,down,True,False,1.3313253012048192,1.1265060240963856,consolidation,mid,low,high,low
2025-11-27,6,25316.25,25325.25,25305.25,25305.25,20.0,0.55,1.0,1.0126582278481013,63.5,0.31496062992125984,True,down,True,True,0.75,0.5125,mixed,mid,low,high,mid
2025-12-01,6,25312.5,25319.75,25279.75,25295.0,40.0,0.4375,0.2375,0.7804878048780488,63.5,0.6299212598425197,True,down,False,False,1.725,0.3875,consolidation,mid,low,low,low
2025-12-02,6,25489.5,25508.75,25476.25,25481.25,32.5,0.25384615384615383,0.6923076923076923,0.5138339920948617,63.5,0.5118110236220472,True,down,True,False,0.5615384615384615,1.1846153846153846,consolidation,low,low,high,low
2025-12-03,6,25624.75,25644.75,25610.25,25634.5,34.5,0.2826086956521739,0.4057971014492754,0.7582417582417582,63.5,0.5433070866141733,True,up,False,False,0.9565217391304348,0.21739130434782608,consolidation,low,low,mid,low
2025-12-04,6,25644.75,25657.5,25626.25,25656.0,31.25,0.36,0.904,0.6188118811881188,63.5,0.4921259842519685,True,up,True,False,0.544,1.256,consolidation,mid,low,high,low
2025-12-05,6,25716.0,25727.25,25704.25,25719.0,23.0,0.13043478260869565,0.2826086956521739,0.9484536082474226,49.125,0.4681933842239186,True,up,True,True,0.3804347826086957,6.413043478260869,consolidation,low,low,low,mid
2025-12-08,6,25793.5,25797.75,25771.0,25773.5,26.75,0.7476635514018691,0.8130841121495327,0.7328767123287672,49.125,0.544529262086514,True,down,True,True,0.2336448598130841,2.317757009345794,mixed,high,low,high,low
2025-12-09,6,25668.5,25681.75,25630.75,25672.5,51.0,0.0784313725490196,0.6372549019607843,0.5573770491803278,43.875,1.1623931623931625,True,down,False,False,0.46568627450980393,0.16666666666666666,mixed,low,mid,mid,low
2025-12-10,6,25650.75,25694.75,25638.5,25665.5,56.25,0.26222222222222225,0.04,0.4766949152542373,48.125,1.1688311688311688,True,down,True,True,0.2,1.448888888888889,mixed,low,mid,low,low
2025-12-11,6,25598.0,25630.0,25591.25,25623.5,38.75,0.6580645161290323,0.6645161290322581,1.0616438356164384,52.0,0.7451923076923077,True,up,False,False,1.832258064516129,0.12903225806451613,mixed,high,low,mid,mid
2025-12-12,6,25584.5,25588.5,25532.5,25552.0,56.0,0.5803571428571429,0.30357142857142855,0.986784140969163,48.125,1.1636363636363636,True,up,True,True,0.6741071428571429,0.5357142857142857,mixed,high,mid,low,mid
2025-12-15,6,25596.5,25617.75,25588.0,25615.5,29.75,0.6386554621848739,0.8487394957983193,1.2142857142857142,48.125,0.6181818181818182,True,down,True,True,0.11764705882352941,1.8403361344537814,mixed,high,low,high,mid
2025-12-16,6,25246.0,25294.0,25237.0,25293.0,57.0,0.8245614035087719,0.9649122807017544,0.5352112676056338,43.375,1.314121037463977,True,up,True,False,1.6228070175438596,0.9342105263157895,expansion,high,high,high,low
2025-12-17,6,25483.5,25499.0,25467.25,25494.75,31.75,0.3543307086614173,0.7322834645669292,0.8639455782312925,43.375,0.7319884726224783,True,up,True,True,0.2992125984251969,3.2755905511811023,consolidation,mid,low,high,low
2025-12-18,6,25079.0,25104.0,25074.5,25100.0,29.5,0.711864406779661,0.7288135593220338,0.8676470588235294,40.75,0.7239263803680982,True,up,True,True,5.423728813559322,1.3305084745762712,mixed,high,low,high,low
2025-12-19,6,25360.5,25365.0,25315.5,25340.75,49.5,0.398989898989899,0.020202020202020204,1.6779661016949152,39.375,1.2571428571428571,True,down,True,True,0.8434343434343434,0.5909090909090909,mixed,mid,high,low,high
2025-12-22,6,25707.75,25719.25,25698.5,25699.75,20.75,0.3855421686746988,0.8795180722891566,1.4310344827586208,39.375,0.526984126984127,True,down,True,True,0.10843373493975904,2.819277108433735,consolidation,mid,low,high,high
2025-12-23,6,25706.5,25709.5,25687.0,25694.0,22.5,0.5555555555555556,0.37777777777777777,0.8653846153846154,36.625,0.6143344709897611,True,down,False,False,3.5,0.3,mixed,mid,low,mid,low
2025-12-24,6,25792.75,25800.5,25785.5,25792.0,15.0,0.05,0.13333333333333333,1.25,33.5,0.44776119402985076,True,up,False,False,2.0833333333333335,0.21666666666666667,consolidation,low,low,low,mid
2025-12-26,6,25884.25,25888.5,25866.25,25876.5,22.25,0.34831460674157305,0.07865168539325842,0.9468085106382979,32.125,0.6926070038910506,True,up,False,False,1.5617977528089888,0.07865168539325842,consolidation,mid,low,low,mid
2025-12-29,6,25747.0,25775.5,25736.0,25770.25,39.5,0.5886075949367089,0.7341772151898734,1.5643564356435644,31.5,1.253968253968254,True,up,True,True,0.03164556962025317,2.9050632911392404,expansion,high,high,high,high
2025-12-30,6,25728.5,25736.0,25702.5,25732.5,33.5,0.11940298507462686,0.7910447761194029,1.2407407407407407,32.125,1.0428015564202335,True,up,True,True,0.26119402985074625,1.335820895522388,mixed,low,mid,high,mid
2025-12-31,6,25585.0,25611.75,25581.5,25609.5,30.25,0.8099173553719008,0.8512396694214877,0.9918032786885246,32.125,0.9416342412451362,True,up,False,False,3.4049586776859506,0.4462809917355372,mixed,high,mid,high,mid
2026-01-02,6,25730.25,25742.75,25714.0,25727.25,28.75,0.10434782608695652,0.0782608695652174,0.9663865546218487,31.5,0.9126984126984127,True,down,False,False,1.208695652173913,0.2956521739130435,mixed,low,mid,low,mid
2026-01-05,6,25554.25,25577.0,25544.0,25567.5,33.0,0.4015151515151515,0.42424242424242425,0.6910994764397905,30.75,1.0731707317073171,True,up,True,True,0.4772727272727273,1.7196969696969697,mixed,mid,mid,mid,low
2026-01-06,6,25593.5,25610.25,25590.25,25596.75,20.0,0.1625,0.35,0.7920792079207921,31.0,0.6451612903225806,True,up,True,False,2.0125,0.9875,consolidation,low,low,mid,low
2026-01-07,6,25740.25,25768.5,25732.0,25768.0,36.5,0.7602739726027398,0.9726027397260274,1.0656934306569343,31.0,1.1774193548387097,True,up,False,False,0.6917808219178082,0.4246575342465753,mixed,high,mid,high,mid
2026-01-08,6,25772.75,25786.0,25738.75,25771.75,47.25,0.021164021164021163,0.3968253968253968,1.56198347107438,32.375,1.4594594594594594,True,up,False,False,0.6772486772486772,0.2804232804232804,mixed,low,high,mid,high
2026-01-09,6,25729.0,25767.25,25721.25,25740.5,46.0,0.25,0.16304347826086957,2.1904761904761907,32.375,1.420849420849421,True,down,True,True,0.20108695652173914,1.875,mixed,low,high,low,high
2026-01-12,6,25707.5,25733.0,25705.25,25718.75,27.75,0.40540540540540543,0.02702702702702703,0.7551020408163265,32.375,0.8571428571428571,True,up,False,False,1.0810810810810811,0.36936936936936937,mixed,mid,mid,low,low
2026-01-13,6,25878.5,25900.75,25870.5,25900.5,30.25,0.7272727272727273,0.9834710743801653,0.711764705882353,31.0,0.9758064516129032,True,up,False,False,4.785123966942149,0.45454545454545453,mixed,high,mid,high,low
2026-01-14,6,25737.75,25769.25,25714.25,25743.0,55.0,0.09545454545454546,0.045454545454545456,0.3914590747330961,30.25,1.8181818181818181,True,down,True,True,0.23636363636363636,1.6590909090909092,mixed,low,high,low,low
2026-01-15,6,25817.75,25855.75,25816.25,25842.5,39.5,0.6265822784810127,0.3291139240506329,1.3057851239669422,31.0,1.2741935483870968,True,down,True,True,0.12658227848101267,2.5443037974683542,expansion,high,high,low,high
2026-01-16,6,25855.5,25873.25,25825.75,25833.25,47.5,0.46842105263157896,0.6842105263157895,0.8796296296296297,31.0,1.532258064516129,True,down,True,True,0.5,0.5736842105263158,mixed,mid,high,high,low
2026-01-19,6,25269.0,25317.75,25264.5,25291.25,53.25,0.41784037558685444,0.004694835680751174,0.9726027397260274,31.625,1.683794466403162,True,up,True,False,0.5774647887323944,0.6384976525821596,mixed,mid,high,low,mid
2026-01-20,6,25174.75,25228.0,25172.75,25205.5,55.25,0.5565610859728507,0.18552036199095023,0.5637755102040817,33.25,1.6616541353383458,True,up,True,False,1.009049773755656,0.8506787330316742,expansion,mid,high,low,low
2026-01-21,6,25153.0,25159.25,25040.5,25045.5,118.75,0.9052631578947369,0.9157894736842105,1.7857142857142858,33.25,3.5714285714285716,True,down,True,True,0.13052631578947368,0.7157894736842105,expansion,high,high,high,high
2026-01-22,6,25688.75,25714.0,25667.0,25675.0,47.0,0.2925531914893617,0.6595744680851063,1.413533834586466,35.0,1.3428571428571427,True,down,True,True,0.1702127659574468,1.547872340425532,mixed,low,high,mid,high
2026-01-23,6,25574.75,25658.0,25571.0,25606.75,87.0,0.367816091954023,0.1781609195402299,3.515151515151515,38.0,2.289473684210526,True,down,False,False,0.1235632183908046,0.12931034482758622,mixed,mid,high,low,high
2026-01-26,6,25651.5,25673.0,25641.75,25670.5,31.25,0.608,0.84,0.5186721991701245,39.5,0.7911392405063291,True,up,False,False,1.56,0.48,mixed,high,low,high,low
2026-01-27,6,26005.5,26043.0,25991.75,26032.0,51.25,0.5170731707317073,0.5707317073170731,1.3576158940397351,39.5,1.2974683544303798,True,down,True,True,0.18048780487804877,0.5121951219512195,expansion,mid,high,mid,high
2026-01-28,6,26317.25,26326.75,26287.5,26318.75,39.25,0.03821656050955414,0.5923566878980892,0.8134715025906736,42.75,0.9181286549707602,True,down,True,True,0.821656050955414,0.7452229299363057,mixed,low,mid,mid,low
2026-01-29,6,26191.75,26208.75,26175.25,26200.0,33.5,0.2462686567164179,0.47761194029850745,0.67,42.75,0.783625730994152,True,up,True,True,0.3880597014925373,1.7388059701492538,consolidation,low,low,mid,low
2026-01-30,6,25765.25,25884.0,25763.75,25871.0,120.25,0.8794178794178794,0.7837837837837838,1.2526041666666667,42.75,2.8128654970760234,True,up,True,True,0.17671517671517672,1.0935550935550935,expansion,high,high,high,mid
2026-02-02,6,25407.75,25491.25,25401.0,25452.25,90.25,0.4930747922437673,0.13573407202216067,1.0972644376899696,46.5,1.9408602150537635,True,up,False,False,0.5401662049861495,0.39058171745152354,mixed,mid,high,low,mid
2026-02-03,6,25955.75,25965.25,25935.0,25945.5,30.25,0.33884297520661155,0.30578512396694213,0.6685082872928176,47.125,0.6419098143236074,True,down,True,True,0.38016528925619836,2.2644628099173554,consolidation,mid,low,low,low
2026-02-04,6,25450.75,25483.5,25436.75,25474.25,46.75,0.5026737967914439,0.6042780748663101,0.6584507042253521,47.125,0.9920424403183024,True,up,True,True,0.1497326203208556,3.0267379679144386,mixed,mid,mid,mid,low
2026-02-05,6,25033.75,25065.0,24991.0,25028.25,74.0,0.07432432432432433,0.006756756756756757,1.064748201438849,47.125,1.570291777188329,True,down,False,False,3.831081081081081,0.08445945945945946,mixed,low,high,low,mid
2026-02-06,6,24793.0,24873.25,24789.0,24855.0,84.25,0.7359050445103857,0.5667655786350149,0.9739884393063584,47.25,1.783068783068783,True,down,True,True,0.3649851632047478,0.744807121661721,expansion,high,high,mid,mid
2026-02-09,6,25045.75,25071.75,25018.75,25047.5,53.0,0.0330188679245283,0.08490566037735849,0.4231536926147705,49.375,1.0734177215189873,True,down,True,True,0.0660377358490566,2.5849056603773586,mixed,low,mid,low,low
2026-02-10,6,25355.0,25373.75,25334.0,25370.0,39.75,0.37735849056603776,0.8113207547169812,1.2230769230769232,52.125,0.762589928057554,True,up,True,False,1.20125786163522,2.050314465408805,consolidation,mid,low,high,mid
2026-02-11,6,25207.5,25250.0,25205.75,25209.0,44.25,0.03389830508474576,0.8531073446327684,0.7224489795918367,52.125,0.8489208633093526,True,up,True,False,4.564971751412429,0.615819209039548,mixed,low,mid,high,low
2026-02-12,6,25349.75,25370.5,25338.25,25366.5,32.25,0.5193798449612403,0.751937984496124,0.80625,49.375,0.6531645569620254,True,up,True,True,1.5271317829457365,1.558139534883721,mixed,mid,low,high,low
2026-02-13,6,24730.75,24738.5,24624.0,24721.25,114.5,0.08296943231441048,0.6986899563318777,1.5902777777777777,49.375,2.318987341772152,True,up,True,True,0.740174672489083,1.0305676855895196,mixed,low,high,high,high
2026-02-16,6,24878.5,24879.25,24842.5,24863.25,36.75,0.41496598639455784,0.1292517006802721,0.8497109826589595,52.125,0.7050359712230215,True,up,True,True,0.034013605442176874,0.9523809523809523,consolidation,mid,low,low,low
2026-02-17,6,24606.75,24638.0,24572.25,24623.75,65.75,0.2585551330798479,0.5665399239543726,0.6116279069767442,49.125,1.3384223918575064,True,up,True,True,1.0228136882129277,1.8250950570342206,mixed,low,high,mid,low
2026-02-18,6,24921.75,24928.0,24889.75,24895.0,38.25,0.6993464052287581,0.7254901960784313,1.176923076923077,49.125,0.7786259541984732,True,up,True,False,0.9019607843137255,2.895424836601307,mixed,high,low,high,mid
2026-02-19,6,24855.0,24885.75,24836.25,24878.5,49.5,0.47474747474747475,0.7070707070707071,0.6366559485530546,46.875,1.056,True,down,True,True,0.7727272727272727,1.2272727272727273,mixed,mid,mid,high,low
2026-02-20,6,24902.5,24902.5,24811.25,24830.5,91.25,0.7890410958904109,0.5780821917808219,1.983695652173913,48.125,1.896103896103896,True,down,True,True,0.9726027397260274,0.5780821917808219,expansion,high,high,mid,high
2026-02-23,6,24970.75,24987.25,24907.25,24929.5,80.0,0.515625,0.44375,1.3852813852813852,48.125,1.6623376623376624,True,down,True,True,0.29375,0.590625,expansion,mid,high,mid,high
2026-02-24,6,24842.5,24853.25,24808.75,24833.0,44.5,0.21348314606741572,0.0898876404494382,1.119496855345912,50.375,0.8833746898263027,True,up,True,True,1.101123595505618,1.303370786516854,mixed,low,mid,low,mid
2026-02-25,6,25074.25,25128.5,25068.5,25124.75,60.0,0.8416666666666667,0.875,2.051282051282051,48.125,1.2467532467532467,True,up,False,False,0.6208333333333333,0.39166666666666666,expansion,high,high,high,high
2026-02-26,6,25357.5,25370.0,25345.25,25362.0,24.75,0.18181818181818182,0.35353535353535354,0.6073619631901841,51.25,0.48292682926829267,True,up,False,False,1.8282828282828283,0.3939393939393939,consolidation,low,low,mid,low
2026-02-27,6,25000.25,25012.75,24928.75,24954.0,84.0,0.5505952380952381,0.39880952380952384,1.073482428115016,51.25,1.6390243902439023,True,down,True,True,1.6071428571428572,0.7767857142857143,expansion,mid,high,mid,mid
2026-03-02,6,24657.75,24729.0,24635.0,24688.0,94.0,0.32180851063829785,0.1276595744680851,1.5932203389830508,51.25,1.8341463414634147,True,down,True,True,0.449468085106383,1.1090425531914894,mixed,mid,high,low,high
2026-03-03,6,24450.25,24514.25,24370.0,24488.5,144.25,0.2651646447140381,0.6429809358752167,1.585164835164835,51.25,2.8146341463414632,True,up,False,False,0.6412478336221837,0.4610051993067591,mixed,low,high,mid,high
2026-03-04,6,24842.75,24895.0,24801.25,24805.5,93.75,0.3973333333333333,0.9093333333333333,0.7102272727272727,56.5,1.6592920353982301,True,down,True,False,0.8613333333333333,1.376,mixed,mid,high,high,low
2026-03-05,6,25107.5,25153.75,25085.25,25093.5,68.5,0.20437956204379562,0.7591240875912408,1.1759656652360515,62.875,1.0894632206759443,True,down,True,True,1.5255474452554745,1.0583941605839415,mixed,low,mid,high,mid
2026-03-06,6,24948.0,24962.75,24835.0,24856.25,127.75,0.7181996086105675,0.6673189823874756,2.0358565737051793,62.875,2.0318091451292246,True,down,True,True,1.6966731898238747,0.5772994129158513,expansion,high,high,mid,high
2026-03-09,6,24420.25,24434.25,24340.0,24370.75,94.25,0.5251989389920424,0.34748010610079577,0.4461538461538462,62.875,1.4990059642147118,True,up,True,True,0.26525198938992045,0.8938992042440318,expansion,mid,high,mid,low
2026-03-10,6,25090.5,25095.75,25020.25,25066.0,75.5,0.32450331125827814,0.2119205298013245,1.4178403755868545,67.125,1.1247672253258845,True,up,True,True,0.17549668874172186,2.698675496688742,mixed,mid,mid,low,high
2026-03-11,6,24902.0,25025.0,24895.75,25017.5,129.25,0.8936170212765957,0.8839458413926499,1.8140350877192983,72.0,1.7951388888888888,True,up,True,True,0.2553191489361702,0.8955512572533849,expansion,high,high,high,high
2026-03-12,6,24917.75,24927.0,24875.25,24884.75,51.75,0.6376811594202898,0.6328502415458938,0.4769585253456221,77.75,0.6655948553054662,True,down,True,False,1.429951690821256,1.0193236714975846,mixed,high,low,mid,low
2026-03-13,6,24531.75,24623.0,24525.25,24619.0,97.75,0.8925831202046036,0.9181585677749361,1.4866920152091254,77.75,1.257234726688103,True,up,False,False,1.1764705882352942,0.21483375959079284,expansion,high,high,high,high
2026-03-16,6,24704.5,24827.75,24701.0,24817.25,126.75,0.8895463510848126,0.834319526627219,2.2139737991266375,77.75,1.630225080385852,True,up,False,False,0.5936883629191322,0.11045364891518737,expansion,high,high,high,high
2026-03-17,6,24843.0,24843.75,24793.5,24834.25,50.25,0.17412935323383086,0.6218905472636815,0.6146788990825688,82.0,0.6128048780487805,True,up,True,True,1.9203980099502487,0.6218905472636815,consolidation,low,low,mid,low
2026-03-18,6,25169.75,25198.25,25158.5,25161.5,39.75,0.20754716981132076,0.8490566037735849,1.2421875,82.0,0.4847560975609756,True,down,False,False,7.264150943396227,0.4716981132075472,consolidation,low,low,high,mid
2026-03-19,6,24627.75,24627.75,24572.0,24591.0,55.75,0.6591928251121076,0.3183856502242152,0.37104825291181365,82.0,0.6798780487804879,True,down,True,True,2.681614349775785,0.5605381165919282,mixed,high,low,low,low
2026-03-20,6,24430.75,24440.25,24319.0,24406.75,121.25,0.1979381443298969,0.44742268041237115,0.6850282485875706,82.0,1.478658536585366,True,up,False,False,0.5092783505154639,0.24948453608247423,mixed,low,high,mid,low
2026-03-23,6,23884.0,23929.0,23815.75,23881.25,113.25,0.024282560706401765,0.15673289183222958,0.897029702970297,82.0,1.3810975609756098,True,up,False,False,7.364238410596027,0.34216335540838855,mixed,low,high,low,mid
2026-03-24,6,24421.5,24434.0,24369.5,24406.5,64.5,0.23255813953488372,0.14728682170542637,0.516,88.875,0.7257383966244726,True,down,True,True,1.6395348837209303,0.7170542635658915,consolidation,low,low,low,low
2026-03-25,6,24454.75,24487.5,24426.75,24449.0,60.75,0.09465020576131687,0.2674897119341564,0.8836363636363637,88.875,0.6835443037974683,True,up,True,False,0.8600823045267489,1.8847736625514404,consolidation,low,low,low,mid
2026-03-26,6,24155.75,24202.25,24132.25,24176.5,70.0,0.29642857142857143,0.2642857142857143,0.7713498622589532,88.875,0.7876230661040787,True,down,False,False,0.9035714285714286,0.2892857142857143,consolidation,mid,low,low,low
2026-03-27,6,23739.5,23769.25,23633.0,23649.5,136.25,0.6605504587155964,0.7577981651376147,1.329268292682927,88.875,1.5330520393811533,True,down,False,False,0.26605504587155965,0.41834862385321103,expansion,high,high,high,high
2026-03-30,6,23403.75,23417.0,23373.25,23410.5,43.75,0.15428571428571428,0.7028571428571428,0.7142857142857143,93.875,0.46604527296937415,True,up,False,False,3.5885714285714285,0.24571428571428572,consolidation,low,low,high,low
2026-03-31,6,23306.5,23332.5,23238.5,23286.75,94.0,0.21010638297872342,0.026595744680851064,1.6206896551724137,84.625,1.1107828655834564,True,up,True,True,1.1356382978723405,0.5132978723404256,mixed,low,mid,low,high
2026-04-01,6,24070.75,24140.0,24050.75,24127.0,89.25,0.6302521008403361,0.7086834733893558,1.0229226361031518,84.625,1.0546528803545052,True,up,True,False,1.1876750700280112,1.0084033613445378,mixed,high,mid,high,mid
2026-04-02,6,23831.5,23840.75,23775.0,23813.25,65.75,0.27756653992395436,0.1634980988593156,1.5843373493975903,82.375,0.7981790591805766,True,down,False,False,1.6577946768060836,0.07604562737642585,consolidation,low,low,low,high
2026-04-03,6,24140.25,24145.0,24126.0,24138.5,19.0,0.09210526315789473,0.3157894736842105,0.8735632183908046,82.375,0.2306525037936267,True,down,True,False,0.6973684210526315,6.276315789473684,consolidation,low,low,low,low
2026-04-06,6,24338.0,24359.0,24262.5,24315.5,96.5,0.23316062176165803,0.09844559585492228,1.4566037735849056,72.75,1.3264604810996563,False,,,,,,mixed,low,high,low,high
2026-04-07,6,24387.0,24400.25,24185.25,24202.75,215.0,0.8569767441860465,0.8372093023255814,3.104693140794224,72.75,2.9553264604811,True,down,False,False,0.24302325581395348,0.44534883720930235,expansion,high,high,high,high
2026-04-08,6,25199.5,25231.75,25185.5,25204.5,46.25,0.10810810810810811,0.1783783783783784,0.7613168724279835,79.625,0.5808477237048666,True,down,True,True,0.6594594594594595,1.545945945945946,consolidation,low,low,low,low
2026-04-09,6,25017.25,25027.0,24981.0,24984.5,46.0,0.7119565217391305,0.8478260869565217,0.847926267281106,67.875,0.6777163904235728,True,down,True,True,0.09239130434782608,1.7934782608695652,mixed,high,low,high,low
2026-04-10,6,25258.5,25283.75,25240.5,25271.25,43.25,0.2947976878612717,0.42196531791907516,0.6290909090909091,67.875,0.6372007366482505,True,up,True,True,2.3641618497109826,0.5086705202312138,consolidation,low,low,mid,low
2026-04-13,6,25116.5,25164.25,25109.5,25156.75,54.75,0.7351598173515982,0.726027397260274,1.553191489361702,65.125,0.8406909788867563,True,up,True,False,0.5570776255707762,1.6575342465753424,mixed,high,mid,high,high
2026-04-14,6,25638.0,25655.5,25622.75,25625.75,32.75,0.37404580152671757,0.816793893129771,0.7751479289940828,62.625,0.5229540918163673,True,down,True,True,0.08396946564885496,3.0610687022900764,consolidation,mid,low,high,low
2026-04-15,6,25978.75,25998.5,25933.75,25985.25,64.75,0.10038610038610038,0.5907335907335908,1.023715415019763,62.625,1.033932135728543,True,up,True,False,0.7644787644787645,0.5868725868725869,mixed,low,mid,mid,mid
2026-04-16,6,26453.75,26465.75,26364.5,26406.0,101.25,0.47160493827160493,0.18024691358024691,4.175257731958763,64.625,1.5667311411992264,False,,,,,,mixed,mid,high,low,high
2026-04-17,6,26537.0,26547.0,26505.5,26526.5,41.5,0.25301204819277107,0.012048192771084338,1.177304964539007,65.25,0.6360153256704981,True,up,False,False,4.789156626506024,0.3192771084337349,consolidation,low,low,low,mid
2026-04-20,6,26695.25,26732.5,26691.5,26700.25,41.0,0.12195121951219512,0.573170731707317,1.1884057971014492,64.625,0.6344294003868471,True,down,True,True,0.2621951219512195,2.0609756097560976,consolidation,low,low,mid,mid
2026-04-21,6,26841.25,26882.5,26834.5,26872.0,48.0,0.640625,0.5625,1.1566265060240963,62.625,0.7664670658682635,True,up,True,True,0.4010416666666667,1.46875,mixed,high,low,mid,mid
2026-04-22,6,26826.0,26849.75,26806.0,26826.0,43.75,0.0,0.08571428571428572,0.7882882882882883,57.75,0.7575757575757576,True,up,True,False,1.16,0.6914285714285714,consolidation,low,low,low,low
2026-04-23,6,26941.75,26985.0,26916.25,26978.75,68.75,0.5381818181818182,0.8181818181818182,0.9615384615384616,51.375,1.338199513381995,True,up,True,True,1.3781818181818182,0.6290909090909091,expansion,mid,high,high,mid
2026-04-24,6,27109.25,27192.75,27108.0,27172.5,84.75,0.7463126843657817,0.5221238938053098,1.5066666666666666,51.375,1.6496350364963503,True,up,False,False,2.017699115044248,0.1504424778761062,expansion,high,high,mid,high
2026-04-27,6,27455.25,27483.25,27440.0,27475.5,43.25,0.4682080924855491,0.6416184971098265,1.4180327868852458,51.375,0.8418491484184915,True,up,True,True,0.3930635838150289,2.1560693641618496,mixed,mid,mid,mid,high
2021-04-15,7,13897.25,13914.75,13878.5,13914.75,36.25,0.4827586206896552,1.0,1.0431654676258992,27.25,1.3302752293577982,True,up,False,False,1.7379310344827585,0.15172413793103448,mixed,mid,high,high,mid
2021-04-16,7,14001.75,14031.25,13998.5,14029.0,32.75,0.8320610687022901,0.8625954198473282,1.6794871794871795,28.5,1.1491228070175439,True,up,True,False,0.8625954198473282,2.366412213740458,mixed,high,mid,high,high
2021-04-19,7,13988.75,13998.0,13980.75,13982.75,17.25,0.34782608695652173,0.7681159420289855,0.359375,29.5,0.5847457627118644,True,down,True,False,2.0144927536231885,1.8840579710144927,consolidation,mid,low,high,low
2021-04-20,7,13851.25,13868.5,13835.5,13859.75,33.0,0.25757575757575757,0.4696969696969697,0.7415730337078652,28.5,1.1578947368421053,True,up,True,True,1.856060606060606,0.7196969696969697,mixed,low,mid,mid,low
2021-04-21,7,13788.25,13788.5,13758.0,13763.25,30.5,0.819672131147541,0.6557377049180327,0.9172932330827067,29.5,1.0338983050847457,True,down,True,False,1.8852459016393444,1.540983606557377,mixed,high,mid,mid,mid
2021-04-22,7,13900.0,13907.75,13883.5,13891.5,24.25,0.35051546391752575,0.3402061855670103,0.7348484848484849,30.5,0.7950819672131147,True,down,True,True,1.1546391752577319,1.3298969072164948,consolidation,mid,low,low,low
2021-04-23,7,13777.25,13782.0,13762.25,13772.25,19.75,0.25316455696202533,0.012658227848101266,1.0675675675675675,29.5,0.6694915254237288,True,up,True,True,2.6582278481012658,0.9873417721518988,consolidation,low,low,low,mid
2021-04-26,7,13880.75,13897.75,13865.5,13896.0,32.25,0.4728682170542636,0.8914728682170543,1.7916666666666667,28.5,1.131578947368421,True,up,False,False,1.6511627906976745,0.2713178294573643,mixed,mid,mid,high,high
2021-04-27,7,14030.25,14036.0,14022.25,14032.75,13.75,0.18181818181818182,0.5272727272727272,0.6470588235294118,29.5,0.4661016949152542,True,up,True,True,0.2909090909090909,6.4363636363636365,consolidation,low,low,mid,low
2021-04-28,7,13937.0,13950.5,13917.75,13926.75,32.75,0.31297709923664124,0.45038167938931295,2.0793650793650795,28.5,1.1491228070175439,True,down,True,False,0.9847328244274809,1.702290076335878,mixed,mid,mid,mid,high
2021-04-29,7,14024.75,14047.5,14020.75,14030.75,26.75,0.22429906542056074,0.2523364485981308,1.3717948717948718,29.5,0.9067796610169492,True,up,True,False,0.616822429906542,3.663551401869159,mixed,low,mid,low,high
2021-04-30,7,13852.75,13870.25,13841.75,13869.25,28.5,0.5789473684210527,0.9298245614035088,0.4830508474576271,28.625,0.9956331877729258,True,up,True,True,1.3421052631578947,1.7719298245614035,mixed,high,mid,high,low
2021-05-03,7,13876.75,13900.0,13876.5,13889.75,23.5,0.5531914893617021,0.1276595744680851,0.6861313868613139,29.5,0.7966101694915254,True,up,True,False,0.6914893617021277,2.0851063829787235,mixed,mid,low,low,low
2021-05-04,7,13743.75,13753.0,13650.25,13688.75,102.75,0.5352798053527981,0.25060827250608275,3.341463414634146,29.5,3.483050847457627,True,down,False,False,1.119221411192214,0.27007299270072993,expansion,mid,high,low,high
2021-05-05,7,13616.5,13630.75,13597.75,13618.5,33.0,0.06060606060606061,0.25757575757575757,1.2815533980582525,29.5,1.11864406779661,True,up,True,False,1.053030303030303,1.2348484848484849,mixed,low,mid,low,mid
2021-05-06,7,13509.75,13529.5,13497.5,13506.0,32.0,0.1171875,0.46875,0.8590604026845637,30.5,1.0491803278688525,True,down,False,False,2.28125,0.359375,mixed,low,mid,mid,low
2021-05-07,7,13640.5,13642.5,13625.5,13631.75,17.0,0.5147058823529411,0.2647058823529412,0.7727272727272727,31.25,0.544,True,down,True,True,0.4852941176470588,11.323529411764707,mixed,mid,low,low,low
