date,slot,model,side,r,win,range,body_ratio,candle_dir,inside_prev,overlap_prev,exp_ratio,break_with_candle,opp_swept_first,time_to_break,bars_outside,entry_delay,vol_break_ratio,pen_pts,dow,edge_pos_on,fade_with_on_trend,rel_range
2021-10-04,6am,retest,long,1.3,True,41.75,0.1437125748502994,1.0,False,0.7425149700598802,1.346774193548387,False,False,13,2,1,3.493601462522852,11.0,0,0.78287841191067,False,1.887005649717514
2021-10-04,6am,failure,short,-1.0,False,41.75,0.1437125748502994,1.0,False,0.7425149700598802,1.346774193548387,True,True,104,1,1,1.2768427161926872,2.75,0,0.42431761786600497,True,1.887005649717514
2021-10-04,7am,retest,short,1.3,True,44.25,0.3672316384180791,-1.0,False,0.7005649717514124,1.0598802395209581,False,False,40,29,3,2.729511079845234,27.25,0,0.3709677419354839,True,1.4448979591836735
2021-10-04,7am,failure,short,-1.0,False,44.25,0.3672316384180791,-1.0,False,0.7005649717514124,1.0598802395209581,False,False,37,1,2,2.2262907359941413,0.5,0,0.3709677419354839,True,1.4448979591836735
2021-10-06,6am,retest,short,-1.0,False,38.25,0.0196078431372549,1.0,True,1.0,0.8360655737704918,True,False,13,15,1,1.4470948012232416,10.0,2,0.1774033696729435,True,1.728813559322034
2021-10-06,6am,failure,short,-1.0,False,38.25,0.0196078431372549,1.0,True,1.0,0.8360655737704918,True,False,11,1,2,2.428006329113924,3.25,2,0.1774033696729435,True,1.728813559322034
2021-10-06,7am,retest,short,-1.0,False,49.25,0.7817258883248731,1.0,False,0.4467005076142132,1.2875816993464053,True,False,10,5,10,0.8745813174544101,9.5,2,0.28543111992071357,True,1.6081632653061224
2021-10-06,7am,failure,short,-1.0,False,49.25,0.7817258883248731,1.0,False,0.4467005076142132,1.2875816993464053,True,False,8,1,1,,2.5,2,0.28543111992071357,True,1.6081632653061224
2021-10-07,6am,retest,short,1.3,True,31.0,0.6935483870967742,1.0,False,0.6612903225806451,1.3777777777777778,True,False,0,117,1,,36.5,3,1.0278745644599303,False,1.2216748768472907
2021-10-08,7am,failure,short,-1.0,False,29.0,0.8448275862068966,1.0,False,0.3793103448275862,1.2340425531914894,True,False,3,1,1,,2.0,4,0.7,False,0.8560885608856088
2021-10-11,6am,retest,short,-1.0,False,67.0,0.7350746268656716,-1.0,False,0.208955223880597,2.5283018867924527,False,True,135,2,1,2.287912532901397,6.25,0,0.4,True,2.3203463203463204
2021-10-11,6am,retest,long,1.3,True,67.0,0.7350746268656716,-1.0,False,0.208955223880597,2.5283018867924527,True,False,62,1,5,2.0242914979757085,5.5,0,1.136,False,2.3203463203463204
2021-10-11,6am,failure,long,1.3,True,67.0,0.7350746268656716,-1.0,False,0.208955223880597,2.5283018867924527,True,False,56,1,1,2.9726516052318672,1.25,0,1.136,False,2.3203463203463204
2021-10-11,7am,retest,short,-1.0,False,42.25,0.1301775147928994,-1.0,False,0.9704142011834319,0.6305970149253731,False,True,37,16,1,1.1524097456873557,14.75,0,0.192,True,1.2472324723247232
2021-10-11,7am,retest,long,1.3,True,42.25,0.1301775147928994,-1.0,False,0.9704142011834319,0.6305970149253731,True,False,2,1,5,,4.25,0,1.146,False,1.2472324723247232
2021-10-12,6am,failure,short,1.3,True,38.5,0.551948051948052,1.0,False,0.577922077922078,1.0845070422535212,True,False,21,1,1,2.2544550352258597,0.75,1,1.1111111111111112,False,1.2222222222222223
2021-10-12,7am,retest,long,1.3,True,28.25,0.49557522123893805,-1.0,False,0.6548672566371682,0.7337662337662337,True,False,3,1,1,,3.5,1,0.015384615384615385,True,0.8042704626334519
2021-10-13,6am,retest,short,-1.0,False,37.75,0.09933774834437085,-1.0,False,0.5894039735099338,1.3245614035087718,False,True,146,2,1,3.440860215053763,9.75,2,1.1059245960502693,False,1.157088122605364
2021-10-13,6am,retest,long,-1.0,False,37.75,0.09933774834437085,-1.0,False,0.5894039735099338,1.3245614035087718,True,False,0,3,1,,4.0,2,0.1651705565529623,True,1.157088122605364
2021-10-13,7am,retest,short,1.3,True,34.5,0.06521739130434782,-1.0,False,0.4855072463768116,0.9139072847682119,False,False,1,2,1,,3.75,2,0.9551166965888689,False,0.9822064056939501
2021-10-13,7am,retest,long,-1.0,False,34.5,0.06521739130434782,-1.0,False,0.4855072463768116,0.9139072847682119,True,True,34,2,1,4.48764867337603,12.75,2,0.2926391382405745,True,0.9822064056939501
2021-10-14,6am,retest,short,-1.0,False,16.75,0.7761194029850746,-1.0,False,0.26865671641791045,1.0634920634920635,False,False,11,1,1,1.500880281690141,0.75,3,0.9131274131274131,False,0.5
2021-10-14,7am,retest,short,1.3,True,45.75,0.8306010928961749,1.0,False,0.3442622950819672,2.7313432835820897,True,False,6,71,3,,32.75,3,1.1447876447876448,False,1.326086956521739
2021-10-14,7am,failure,short,-1.0,False,45.75,0.8306010928961749,1.0,False,0.3442622950819672,2.7313432835820897,True,False,1,1,1,,1.75,3,1.1447876447876448,False,1.326086956521739
2021-10-15,6am,retest,short,1.3,True,20.0,0.1375,-1.0,False,0.5,0.851063829787234,False,False,30,10,1,1.9595645412130638,5.5,4,0.7717391304347826,False,0.5970149253731343
2021-10-15,6am,retest,long,1.3,True,20.0,0.1375,-1.0,False,0.5,0.851063829787234,True,True,135,2,1,2.556872797180391,6.0,4,0.44565217391304346,True,0.5970149253731343
2021-10-15,6am,failure,short,1.3,True,20.0,0.1375,-1.0,False,0.5,0.851063829787234,False,False,29,1,1,2.1212121212121215,1.25,4,0.7717391304347826,False,0.5970149253731343
2021-10-15,6am,failure,long,1.3,True,20.0,0.1375,-1.0,False,0.5,0.851063829787234,True,True,134,1,1,1.4902483747291215,0.5,4,0.44565217391304346,True,0.5970149253731343
2021-10-15,7am,retest,short,1.3,True,24.25,0.5360824742268041,1.0,False,0.7731958762886598,1.2125,True,False,40,6,1,3.8173076923076925,8.75,4,0.8315217391304348,False,0.6903914590747331
2021-10-15,7am,retest,long,1.3,True,24.25,0.5360824742268041,1.0,False,0.7731958762886598,1.2125,False,True,74,9,1,1.4902483747291215,8.0,4,0.4320652173913043,True,0.6903914590747331
2021-10-18,7am,retest,long,1.3,True,53.0,0.5707547169811321,1.0,False,0.12264150943396226,1.7666666666666666,False,False,47,1,1,2.9518304431599227,3.75,0,0.7575150300601202,False,1.508896797153025
2021-10-19,6am,retest,short,1.3,True,27.75,0.6306306306306306,1.0,False,0.4774774774774775,1.2758620689655173,True,False,17,30,3,0.4915188897455667,13.75,1,1.1971830985915493,False,0.8283582089552238
2021-10-19,6am,retest,long,-1.0,False,27.75,0.6306306306306306,1.0,False,0.4774774774774775,1.2758620689655173,False,True,128,1,1,1.2980269989615785,1.0,1,0.1936619718309859,True,0.8283582089552238
2021-10-19,6am,failure,short,-1.0,False,27.75,0.6306306306306306,1.0,False,0.4774774774774775,1.2758620689655173,True,False,14,1,1,1.265266243282853,1.5,1,1.1971830985915493,False,0.8283582089552238
2021-10-19,6am,failure,long,-1.0,False,27.75,0.6306306306306306,1.0,False,0.4774774774774775,1.2758620689655173,False,True,120,1,1,3.0661205383265067,1.25,1,0.1936619718309859,True,0.8283582089552238
2021-10-19,7am,retest,long,-1.0,False,24.75,0.26262626262626265,1.0,False,0.4444444444444444,0.8918918918918919,False,False,24,1,1,1.4945736434108527,1.5,1,-0.04225352112676056,True,0.6804123711340206
2021-10-20,6am,retest,short,-1.0,False,17.5,0.34285714285714286,1.0,False,0.6285714285714286,0.8045977011494253,True,True,85,1,1,3.7404092071611252,4.0,2,0.9641025641025641,True,0.5223880597014925
2021-10-20,6am,retest,long,1.3,True,17.5,0.34285714285714286,1.0,False,0.6285714285714286,0.8045977011494253,False,False,43,20,1,4.5372750642673525,9.25,2,0.39487179487179486,False,0.5223880597014925
2021-10-20,7am,retest,short,-1.0,False,26.25,0.7238095238095238,-1.0,False,0.6476190476190476,1.5,False,False,25,1,1,3.7404092071611252,4.5,2,0.9538461538461539,True,0.7216494845360825
2021-10-21,6am,retest,long,1.3,True,21.75,0.6896551724137931,-1.0,False,0.896551724137931,1.1153846153846154,True,False,25,69,1,1.8847209515096066,26.5,3,0.4090909090909091,False,0.6492537313432836
2021-10-21,7am,retest,short,-1.0,False,38.25,0.6862745098039216,-1.0,False,0.3333333333333333,1.7586206896551724,False,True,44,2,6,1.1737717453641752,2.0,3,0.7840909090909091,True,1.0889679715302492
2021-10-21,7am,failure,long,1.3,True,38.25,0.6862745098039216,-1.0,False,0.3333333333333333,1.7586206896551724,True,False,1,1,1,,0.25,3,0.7954545454545454,False,1.0889679715302492
2021-10-22,6am,retest,short,1.3,True,28.75,0.591304347826087,1.0,False,0.20869565217391303,2.3469387755102042,True,False,11,3,1,1.458851391355832,3.5,4,1.296875,False,0.8582089552238806
2021-10-22,6am,retest,long,-1.0,False,28.75,0.591304347826087,1.0,False,0.20869565217391303,2.3469387755102042,False,True,128,4,3,2.2800495662949194,7.5,4,0.15234375,True,0.8582089552238806
2021-10-22,6am,failure,short,1.3,True,28.75,0.591304347826087,1.0,False,0.20869565217391303,2.3469387755102042,True,False,10,1,1,1.024804177545692,1.0,4,1.296875,False,0.8582089552238806
2021-10-22,7am,retest,long,1.3,True,18.25,0.2054794520547945,1.0,False,0.684931506849315,0.6347826086956522,False,False,3,1,3,,1.5,4,-0.1015625,True,0.5017182130584192
2021-10-25,6am,retest,short,-1.0,False,12.0,0.4791666666666667,1.0,False,0.8125,0.8888888888888888,True,True,48,13,1,4.406332453825858,8.75,0,0.921875,False,0.367816091954023
2021-10-25,6am,retest,long,1.3,True,12.0,0.4791666666666667,1.0,False,0.8125,0.8888888888888888,False,False,0,14,1,,17.75,0,0.203125,True,0.367816091954023
2021-10-25,7am,retest,short,-1.0,False,38.5,0.2922077922077922,1.0,False,0.3116883116883117,3.2083333333333335,True,False,45,1,30,1.1463133640552996,0.75,0,1.0130208333333333,False,1.0584192439862543
2021-10-25,7am,failure,short,-1.0,False,38.5,0.2922077922077922,1.0,False,0.3116883116883117,3.2083333333333335,True,False,18,1,1,2.57393850658858,1.25,0,1.0130208333333333,False,1.0584192439862543
2021-10-26,7am,retest,long,1.3,True,14.5,0.20689655172413793,1.0,True,1.0,0.5471698113207547,False,True,25,1,1,2.778675282714055,3.75,1,0.35511363636363635,True,0.3853820598006645
2021-10-26,7am,failure,short,1.3,True,14.5,0.20689655172413793,1.0,True,1.0,0.5471698113207547,True,True,17,1,1,1.0383319292333613,0.25,1,0.8096590909090909,False,0.3853820598006645
2021-10-26,7am,failure,long,1.3,True,14.5,0.20689655172413793,1.0,True,1.0,0.5471698113207547,False,False,8,1,1,,0.5,1,0.35511363636363635,True,0.3853820598006645
2021-10-27,6am,retest,short,-1.0,False,31.0,0.1532258064516129,-1.0,False,0.6693548387096774,0.8493150684931506,False,False,81,5,1,1.314613911933631,4.5,2,0.2757475083056478,True,0.9501915708812261
2021-10-27,6am,failure,short,-1.0,False,31.0,0.1532258064516129,-1.0,False,0.6693548387096774,0.8493150684931506,False,False,75,1,1,1.8118721461187215,1.25,2,0.2757475083056478,True,0.9501915708812261
2021-10-27,7am,retest,short,-1.0,False,26.75,0.102803738317757,-1.0,True,1.0,0.8629032258064516,False,False,21,5,1,1.314613911933631,4.5,2,0.2757475083056478,True,0.722972972972973
2021-10-27,7am,failure,short,-1.0,False,26.75,0.102803738317757,-1.0,True,1.0,0.8629032258064516,False,False,15,1,1,1.9456066945606694,1.25,2,0.2757475083056478,True,0.722972972972973
2021-10-28,6am,retest,short,-1.0,False,30.5,0.8114754098360656,1.0,False,0.5245901639344263,1.3863636363636365,True,False,5,25,1,,15.0,3,1.1384083044982698,False,0.9348659003831418
2021-10-28,6am,failure,short,-1.0,False,30.5,0.8114754098360656,1.0,False,0.5245901639344263,1.3863636363636365,True,False,1,1,1,,1.5,3,1.1384083044982698,False,0.9348659003831418
2021-10-28,7am,retest,long,-1.0,False,24.0,0.14583333333333334,-1.0,False,0.375,0.7868852459016393,True,False,39,1,1,1.4559386973180077,1.5,3,-0.01384083044982699,True,0.6486486486486487
2021-10-29,6am,retest,short,-1.0,False,41.5,0.12650602409638553,-1.0,False,0.43373493975903615,1.6435643564356435,False,False,39,2,3,3.5023474178403755,1.5,4,0.25675675675675674,True,1.3174603174603174
2021-10-29,7am,retest,short,1.3,True,29.75,0.37815126050420167,1.0,False,0.6974789915966386,0.7168674698795181,True,False,12,1,1,1.9587715607909129,2.5,4,0.3783783783783784,True,0.8469750889679716
2021-10-29,7am,retest,long,1.3,True,29.75,0.37815126050420167,1.0,False,0.6974789915966386,0.7168674698795181,False,True,50,1,1,2.1895982701718446,5.25,4,1.0236486486486487,False,0.8469750889679716
2021-10-29,7am,failure,short,1.3,True,29.75,0.37815126050420167,1.0,False,0.6974789915966386,0.7168674698795181,True,False,11,1,1,1.167054443927408,0.5,4,0.3783783783783784,True,0.8469750889679716
2021-11-01,6am,retest,short,-1.0,False,16.5,0.5151515151515151,1.0,False,0.8636363636363636,0.8461538461538461,True,False,4,7,1,,3.75,0,0.9098712446351931,False,0.5238095238095238
2021-11-01,6am,retest,long,-1.0,False,16.5,0.5151515151515151,1.0,False,0.8636363636363636,0.8461538461538461,False,True,73,4,1,2.463442069741282,5.0,0,0.37339055793991416,True,0.5238095238095238
2021-11-01,6am,failure,short,-1.0,False,16.5,0.5151515151515151,1.0,False,0.8636363636363636,0.8461538461538461,True,False,1,1,1,,0.25,0,0.9098712446351931,False,0.5238095238095238
2021-11-01,6am,failure,long,-1.0,False,16.5,0.5151515151515151,1.0,False,0.8636363636363636,0.8461538461538461,False,True,68,1,3,2.986666666666667,0.75,0,0.37339055793991416,True,0.5238095238095238
2021-11-01,7am,retest,long,-1.0,False,18.75,0.5066666666666667,-1.0,False,0.64,1.1363636363636365,True,False,3,2,2,,1.5,0,0.296137339055794,True,0.5836575875486382
2021-11-02,6am,retest,short,1.3,True,13.75,0.2,1.0,False,0.9636363636363636,0.7236842105263158,True,False,33,14,1,5.40016168148747,5.75,1,0.45789473684210524,True,0.4435483870967742
2021-11-03,6am,retest,short,1.3,True,22.0,0.3181818181818182,-1.0,False,0.6818181818181818,1.2222222222222223,False,False,50,1,1,0.6941838649155723,1.25,2,0.9393939393939394,False,0.7154471544715447
2021-11-03,6am,failure,short,1.3,True,22.0,0.3181818181818182,-1.0,False,0.6818181818181818,1.2222222222222223,False,False,48,1,1,5.240274599542333,2.75,2,0.9393939393939394,False,0.7154471544715447
2021-11-03,7am,failure,short,1.3,True,21.25,0.611764705882353,1.0,False,0.8705882352941177,0.9659090909090909,True,False,2,1,1,,0.75,2,0.9949494949494949,False,0.723404255319149
2021-11-04,6am,retest,long,1.3,True,17.5,0.6,1.0,False,0.5428571428571428,1.3461538461538463,False,False,21,2,2,0.7069059271343121,3.0,3,0.3208092485549133,True,0.5907172995780591
2021-11-04,6am,failure,long,1.3,True,17.5,0.6,1.0,False,0.5428571428571428,1.3461538461538463,False,False,20,1,1,1.5054945054945055,0.5,3,0.3208092485549133,True,0.5907172995780591
2021-11-04,7am,retest,long,-1.0,False,20.0,0.6375,-1.0,False,0.75,1.1428571428571428,True,False,35,15,1,1.371212121212121,11.75,3,0.3786127167630058,True,0.6986899563318777
2021-11-04,7am,failure,long,-1.0,False,20.0,0.6375,-1.0,False,0.75,1.1428571428571428,True,False,32,1,1,2.248427672955975,1.5,3,0.3786127167630058,True,0.6986899563318777
2021-11-05,6am,retest,long,1.3,True,26.25,0.24761904761904763,-1.0,False,0.5523809523809524,0.42168674698795183,True,False,1,129,1,,67.5,4,0.1318181818181818,True,0.9292035398230089
2021-11-05,7am,retest,short,-1.0,False,59.5,0.6260504201680672,-1.0,False,0.1134453781512605,2.2666666666666666,False,True,75,3,2,1.9639873770187486,4.5,4,0.9295454545454546,False,2.1636363636363636
2021-11-08,6am,retest,short,-1.0,False,18.5,0.5,1.0,False,0.6486486486486487,0.7872340425531915,True,True,134,1,1,2.4505735904320236,1.75,0,1.065,False,0.6851851851851852
2021-11-08,6am,failure,long,1.3,True,18.5,0.5,1.0,False,0.6486486486486487,0.7872340425531915,False,False,1,1,8,,1.25,0,0.12,True,0.6851851851851852
2021-11-08,7am,retest,short,-1.0,False,24.25,0.4536082474226804,-1.0,False,0.6701030927835051,1.3108108108108107,False,False,74,2,2,2.4505735904320236,6.25,0,1.0425,False,0.8818181818181818
2021-11-09,6am,retest,short,-1.0,False,18.5,0.2972972972972973,-1.0,False,0.5135135135135135,1.3454545454545455,False,True,101,17,1,1.9224116629602175,14.75,1,1.1104294478527608,False,0.7668393782383419
2021-11-09,6am,retest,long,1.3,True,18.5,0.2972972972972973,-1.0,False,0.5135135135135135,1.3454545454545455,True,False,1,1,3,,2.25,1,0.1165644171779141,True,0.7668393782383419
2021-11-09,6am,failure,long,1.3,True,18.5,0.2972972972972973,-1.0,False,0.5135135135135135,1.3454545454545455,True,False,0,1,1,,1.0,1,0.1165644171779141,True,0.7668393782383419
2021-11-09,7am,failure,short,-1.0,False,32.75,0.3969465648854962,-1.0,False,0.3816793893129771,1.7702702702702702,False,False,32,1,1,2.7280405405405403,2.5,1,1.0368098159509203,False,1.2358490566037736
2021-11-10,6am,retest,short,1.3,True,47.5,0.5052631578947369,-1.0,False,0.5736842105263158,0.6834532374100719,False,False,69,1,1,1.4868883482022168,1.25,2,0.24660633484162897,True,2.1714285714285713
2021-11-10,6am,retest,long,-1.0,False,47.5,0.5052631578947369,-1.0,False,0.5736842105263158,0.6834532374100719,True,True,91,2,1,11.207441207441208,21.25,2,1.1832579185520362,False,2.1714285714285713
2021-11-10,7am,retest,short,-1.0,False,28.25,0.24778761061946902,1.0,True,1.0,0.5947368421052631,True,False,6,6,1,,12.75,2,0.15610859728506787,True,1.0660377358490567
2021-11-11,7am,retest,short,-1.0,False,20.75,0.08433734939759036,1.0,False,0.8554216867469879,1.0921052631578947,True,False,22,3,1,6.93175711982805,7.0,3,0.9748953974895398,False,0.7830188679245284
2021-11-12,6am,retest,short,1.3,True,22.25,0.30337078651685395,1.0,False,0.7752808988764045,0.8725490196078431,True,False,123,25,1,2.928637627432808,17.5,4,0.6477732793522267,False,1.0171428571428571
2021-11-12,7am,retest,long,1.3,True,16.25,0.6461538461538462,-1.0,True,1.0,0.7303370786516854,True,False,1,1,1,,2.25,4,0.6639676113360324,True,0.6372549019607843
2021-11-12,7am,failure,short,-1.0,False,16.25,0.6461538461538462,-1.0,True,1.0,0.7303370786516854,False,True,49,1,3,1.9440042260961437,1.5,4,0.5991902834008097,False,0.6372549019607843
2021-11-12,7am,failure,long,1.3,True,16.25,0.6461538461538462,-1.0,True,1.0,0.7303370786516854,True,False,0,1,1,,0.5,4,0.6639676113360324,True,0.6372549019607843
2021-11-15,6am,retest,short,-1.0,False,16.5,0.3333333333333333,1.0,False,0.9242424242424242,1.064516129032258,True,False,62,1,1,5.690566037735849,4.0,0,0.8802816901408451,False,0.7542857142857143
2021-11-15,7am,retest,short,-1.0,False,14.75,0.13559322033898305,-1.0,True,1.0,0.8939393939393939,False,False,2,1,1,,4.25,0,0.8732394366197183,False,0.6020408163265306
2021-11-16,6am,retest,long,1.3,True,46.0,0.7554347826086957,1.0,False,0.46195652173913043,1.6576576576576576,False,True,134,6,1,1.8706375058166589,15.75,1,0.912751677852349,True,2.2035928143712575
2021-11-16,6am,failure,long,1.3,True,46.0,0.7554347826086957,1.0,False,0.46195652173913043,1.6576576576576576,False,True,133,1,1,2.0790435071404847,1.0,1,0.912751677852349,True,2.2035928143712575
2021-11-16,7am,retest,long,-1.0,False,28.0,0.5357142857142857,-1.0,False,0.9821428571428571,0.6086956521739131,True,True,45,4,1,3.2713400095374348,12.5,1,0.6644295302013423,False,1.1428571428571428
2021-11-16,7am,failure,long,1.3,True,28.0,0.5357142857142857,-1.0,False,0.9821428571428571,0.6086956521739131,True,False,31,1,2,3.3460559796437663,1.25,1,0.6644295302013423,False,1.1428571428571428
2021-11-17,6am,retest,short,1.3,True,16.25,0.4153846153846154,1.0,False,0.8307692307692308,0.9558823529411765,True,False,0,11,1,,6.75,2,0.8438818565400844,False,0.7428571428571429
2021-11-17,6am,retest,long,-1.0,False,16.25,0.4153846153846154,1.0,False,0.8307692307692308,0.9558823529411765,False,True,64,3,1,3.7562326869806095,4.5,2,0.43037974683544306,True,0.7428571428571429
2021-11-17,7am,retest,long,1.3,True,16.5,0.2878787878787879,-1.0,False,0.5909090909090909,1.0153846153846153,True,False,3,81,1,,23.25,2,0.3206751054852321,True,0.673469387755102
2021-11-18,6am,retest,long,1.3,True,19.25,0.025974025974025976,-1.0,False,0.6363636363636364,0.927710843373494,True,False,64,5,1,2.1745089081772497,3.5,3,0.23055555555555557,True,0.88
2021-11-18,7am,retest,short,1.3,True,12.5,0.52,-1.0,True,1.0,0.6493506493506493,False,True,42,1,4,1.092896174863388,2.0,3,0.9111111111111111,False,0.5181347150259067
2021-11-18,7am,retest,long,1.3,True,12.5,0.52,-1.0,True,1.0,0.6493506493506493,True,False,4,5,1,,3.75,3,0.22777777777777777,True,0.5181347150259067
2021-11-18,7am,failure,short,1.3,True,12.5,0.52,-1.0,True,1.0,0.6493506493506493,False,True,41,1,1,1.5331448319195726,0.5,3,0.9111111111111111,False,0.5181347150259067
2021-11-19,7am,retest,short,1.3,True,28.75,0.6347826086956522,1.0,False,0.7565217391304347,0.7986111111111112,True,False,3,2,1,,3.5,4,0.6842105263157895,False,1.270718232044199
2021-11-22,6am,retest,short,1.3,True,16.5,0.48484848484848486,1.0,True,1.0,0.825,True,False,3,1,1,,1.25,0,0.947565543071161,False,0.8048780487804879
2021-11-22,6am,retest,long,1.3,True,16.5,0.48484848484848486,1.0,True,1.0,0.825,False,True,20,1,2,2.5701724721001016,1.0,0,0.299625468164794,True,0.8048780487804879
2021-11-22,7am,retest,short,-1.0,False,19.75,0.3291139240506329,-1.0,False,0.8354430379746836,1.196969696969697,False,False,56,5,1,4.540007049700388,14.75,0,0.9662921348314607,False,0.8729281767955801
2021-11-22,7am,failure,short,-1.0,False,19.75,0.3291139240506329,-1.0,False,0.8354430379746836,1.196969696969697,False,False,39,1,16,1.527027027027027,1.0,0,0.9662921348314607,False,0.8729281767955801
2021-11-23,6am,retest,short,1.3,True,52.25,0.2966507177033493,1.0,False,0.5406698564593302,1.771186440677966,True,False,6,9,2,,22.75,1,0.5569395017793595,True,2.548780487804878
2021-11-25,6am,retest,long,1.3,True,37.75,0.2913907284768212,-1.0,False,0.17880794701986755,2.9607843137254903,True,False,133,1,1,5.47918683446273,1.5,3,0.7194029850746269,True,1.8303030303030303
2021-11-25,7am,retest,long,-1.0,False,23.0,0.22826086956521738,-1.0,True,1.0,0.609271523178808,True,False,46,5,3,3.5643564356435644,6.0,3,0.5701492537313433,True,1.0165745856353592
2021-11-26,6am,retest,short,1.3,True,51.75,0.3285024154589372,1.0,False,0.4057971014492754,1.2777777777777777,True,False,7,20,1,,32.5,4,0.34913793103448276,True,2.5090909090909093
2021-11-26,7am,retest,long,1.3,True,68.0,0.0661764705882353,1.0,False,0.5220588235294118,1.3140096618357489,False,False,2,4,12,,12.75,4,0.7732758620689655,False,3.073446327683616
2021-11-26,7am,failure,long,1.3,True,68.0,0.0661764705882353,1.0,False,0.5220588235294118,1.3140096618357489,False,False,0,1,2,,0.5,4,0.7732758620689655,False,3.073446327683616
2021-11-29,6am,retest,long,-1.0,False,31.25,0.472,-1.0,False,0.728,0.6218905472636815,True,False,0,22,1,,15.25,0,0.2641946697566628,True,1.4124293785310735
2021-11-30,6am,retest,short,1.3,True,42.5,0.5764705882352941,-1.0,False,0.8058823529411765,1.2056737588652482,False,False,24,8,1,1.9521044992743104,12.5,1,0.4160493827160494,True,1.92090395480226
2021-12-01,6am,retest,short,1.3,True,37.75,0.4503311258278146,1.0,False,0.6158940397350994,1.6236559139784945,True,False,17,1,1,8.854757929883139,6.5,2,0.9366515837104072,False,1.7062146892655368
2021-12-01,6am,retest,long,-1.0,False,37.75,0.4503311258278146,1.0,False,0.6158940397350994,1.6236559139784945,False,True,113,8,14,3.6,14.25,2,0.2341628959276018,True,1.7062146892655368
2021-12-01,6am,failure,long,-1.0,False,37.75,0.4503311258278146,1.0,False,0.6158940397350994,1.6236559139784945,False,True,112,1,1,2.4816805080605766,1.75,2,0.2341628959276018,True,1.7062146892655368
2021-12-02,7am,retest,long,1.3,True,122.75,0.4093686354378819,-1.0,False,0.21181262729124237,2.654054054054054,True,False,44,1,1,2.362452750944981,4.5,3,1.5278884462151394,False,5.223404255319149
2021-12-03,6am,retest,short,-1.0,False,55.25,0.8687782805429864,1.0,False,0.6153846153846154,1.0574162679425838,True,False,4,1,1,,1.25,4,0.7481146304675717,True,2.4971751412429377
2021-12-03,6am,failure,short,-1.0,False,55.25,0.8687782805429864,1.0,False,0.6153846153846154,1.0574162679425838,True,False,0,1,2,,4.0,4,0.7481146304675717,True,2.4971751412429377
2021-12-03,7am,retest,short,-1.0,False,52.0,0.6875,1.0,False,0.25,0.9411764705882353,True,False,4,1,1,,0.25,4,0.9834087481146304,True,2.2127659574468086
2021-12-06,6am,retest,short,-1.0,False,92.0,0.9375,1.0,True,1.0,0.8382687927107062,True,False,97,11,1,2.3013923013923017,29.5,0,0.4504608294930876,True,3.7938144329896906
2021-12-06,7am,retest,short,-1.0,False,59.75,0.5606694560669456,-1.0,False,0.9330543933054394,0.6494565217391305,False,False,37,11,3,2.3013923013923017,25.5,0,0.46889400921658986,True,2.5291005291005293
2021-12-07,6am,retest,short,1.3,True,34.75,0.37410071942446044,-1.0,True,1.0,0.547244094488189,False,True,105,1,1,0.6284962158604804,0.75,1,0.9518599562363238,False,1.208695652173913
2021-12-07,6am,failure,short,1.3,True,34.75,0.37410071942446044,-1.0,True,1.0,0.547244094488189,False,True,96,1,1,2.513792276325258,1.75,1,0.9518599562363238,False,1.208695652173913
2021-12-07,7am,retest,long,1.3,True,29.75,0.12605042016806722,-1.0,False,0.8907563025210085,0.8561151079136691,True,True,72,13,1,1.4156735283495847,15.25,1,0.15900802334062727,True,1.2592592592592593
2021-12-07,7am,failure,short,-1.0,False,29.75,0.12605042016806722,-1.0,False,0.8907563025210085,0.8561151079136691,False,False,31,1,2,5.49738219895288,1.75,1,0.9277899343544858,False,1.2592592592592593
2021-12-08,6am,retest,long,-1.0,False,91.25,0.18356164383561643,1.0,False,0.3506849315068493,2.8515625,False,False,80,7,1,2.784736382173026,8.5,2,0.8005540166204986,True,2.765151515151515
2021-12-08,6am,failure,long,-1.0,False,91.25,0.18356164383561643,1.0,False,0.3506849315068493,2.8515625,False,False,11,1,1,1.8145531614270576,0.5,2,0.8005540166204986,True,2.765151515151515
2021-12-08,7am,retest,long,-1.0,False,56.5,0.17256637168141592,-1.0,False,0.8716814159292036,0.6191780821917808,True,False,30,2,1,2.6609005342152123,7.25,2,0.8808864265927978,True,2.1626794258373208
2021-12-08,7am,failure,long,-1.0,False,56.5,0.17256637168141592,-1.0,False,0.8716814159292036,0.6191780821917808,True,False,21,1,9,4.0171627782247255,1.25,2,0.8808864265927978,True,2.1626794258373208
2021-12-09,6am,retest,short,1.3,True,34.0,0.18382352941176472,-1.0,False,0.5514705882352942,0.85,False,False,15,11,1,2.927650028042625,6.75,3,0.18292682926829268,True,0.9379310344827586
2021-12-09,7am,retest,long,1.3,True,26.75,0.719626168224299,1.0,False,0.7476635514018691,0.7867647058823529,False,False,32,4,1,2.55653883972468,7.25,3,1.0121951219512195,False,0.9511111111111111
2021-12-10,6am,retest,long,-1.0,False,30.0,0.5583333333333333,1.0,False,0.23333333333333334,1.518987341772152,False,False,16,5,6,1.3805309734513274,4.0,4,0.1111111111111111,True,0.8275862068965517
